ticker,metric,overall_slope,recent_vs_early_pct,latest_value,is_recovery,is_deteriorating,strong_trend,trend_direction
ASTS,debt_to_equity,-0.004296470190629511,-0.08317143657338903,0.5,false,false,0.0,declining
ASTS,pb_ratio,0.2675118212377081,0.6346410961850788,8.33,false,false,1.0,improving
ASTS,earnings_stability,0.0002416051990439287,-0.009471547222708977,0.2,false,false,0.0,improving
ASTS,interest_coverage,0.0,,0.0,false,false,0.0,flat
ASTS,mktcap_to_assets,0.5126437512299022,3.236216184799105,9.011,false,false,1.0,improving
GEHC,roe,0.0,0.0,0.1807744874715262,false,false,0.0,flat
GEHC,roic,0.0,0.0,0.0922104480386689,false,false,0.0,flat
GEHC,debt_to_equity,0.0,0.0,0.9604555808656037,false,false,0.0,flat
GEHC,ev_ebitda,-0.26778117872833684,-0.11906964607792832,10.107714776699396,false,false,1.0,declining
GEHC,pb_ratio,-0.09017942930113289,-0.14723457761510428,2.632903308854758,false,false,1.0,declining
GEHC,earnings_stability,0.0,0.0,6.750801241147243,false,false,0.0,flat
GEHC,interest_coverage,0.0,0.0,7.234192037470726,false,false,0.0,flat
GEHC,mktcap_to_assets,-0.026572497357566796,-0.14723457761510414,0.7758179083574336,false,false,1.0,declining
WRB,roe,0.0,0.0,0.1927242018368405,false,false,0.0,flat
WRB,roic,0.0,0.0,0.1492018852859386,false,false,0.0,flat
WRB,debt_to_equity,0.0,0.0,0.29170084860183476,false,false,0.0,flat
WRB,pb_ratio,0.067487995903656,0.07984353874666357,2.5025735601489827,false,false,1.0,improving
WRB,earnings_stability,0.0,0.0,9.782231485239267,false,false,0.0,flat
WRB,interest_coverage,0.0,0.0,19.585790514924373,false,false,0.0,flat
WRB,mktcap_to_assets,0.014832325583378199,0.0798435387466634,0.5500087140455863,false,false,1.0,improving
DDOG,roe,0.0,0.0,0.03401841722953236,false,false,0.0,flat
DDOG,roic,0.0,0.0,0.025728418436060784,false,false,0.0,flat
DDOG,debt_to_equity,0.0,0.0,0.3222117525052517,false,false,0.0,flat
DDOG,ev_ebitda,-0.2873275606242523,0.048283198032886394,174.62211555305782,false,false,0.0,declining
DDOG,pb_ratio,-0.01646681434023569,0.04931850535338636,9.792330131948576,false,false,0.0,declining
DDOG,earnings_stability,0.0,0.0,1.8182667665755008,false,false,0.0,flat
DDOG,interest_coverage,0.0,0.0,13.860181863685659,false,false,0.0,flat
DDOG,mktcap_to_assets,-0.009446662523258454,0.04931850535338634,5.617652337697376,false,false,0.0,declining
MSFT,roe,-0.015051545761861074,-0.6090783886002252,0.35,false,false,1.0,declining
MSFT,roic,-0.01367614177536159,-0.6849023424678977,0.25,false,false,1.0,declining
MSFT,debt_to_equity,0.004011203870431564,1.3354819976771193,0.3,false,false,0.0,improving
MSFT,ev_ebitda,0.4965089904652679,6.225437854054251,25.0,false,false,1.0,improving
MSFT,pb_ratio,0.07523463931589092,0.6074008199504733,7.59,false,false,1.0,improving
MSFT,earnings_stability,-0.08217676459206875,-0.7945791524108953,0.9,false,false,1.0,declining
MSFT,interest_coverage,-0.45651686550760806,-0.3759129815411732,30.0,false,false,1.0,declining
MSFT,mktcap_to_assets,0.10372037945325445,1.3578478189847367,6.715,false,false,1.0,improving
RMD,roe,0.0,0.0,0.23407067656965722,false,false,0.0,flat
RMD,roic,0.0,0.0,0.20716420270808225,false,false,0.0,flat
RMD,debt_to_equity,0.0,0.0,0.12987993828011504,false,false,0.0,flat
RMD,ev_ebitda,0.14383554289403624,0.038445581823414544,14.519984953430534,false,false,1.0,improving
RMD,pb_ratio,0.04829240425271432,0.03747562586539899,5.000948571825035,false,false,1.0,improving
RMD,earnings_stability,0.0,0.0,20.58773463285106,false,false,0.0,flat
RMD,mktcap_to_assets,0.035689870078742095,0.03747562586539886,3.6958856689947144,false,false,1.0,improving
NTRS,roe,0.0,0.0,0.16724122492836677,false,false,0.0,flat
NTRS,roic,0.0,0.0,0.08169997776425002,false,false,0.0,flat
NTRS,debt_to_equity,0.0,0.0,1.0470167741165235,false,false,0.0,flat
NTRS,pb_ratio,0.18361956443858124,0.6078530932339401,2.373224842370791,false,false,1.0,improving
NTRS,earnings_stability,0.0,0.0,3.9715801527888424,false,false,0.0,flat
NTRS,mktcap_to_assets,0.013724675872127898,0.6078530932339402,0.17738709833458854,false,false,1.0,improving
VRT,roe,0.0,0.0,0.36404910038674965,false,false,0.0,flat
VRT,roic,0.0,0.0,0.21393809135601177,false,false,0.0,flat
VRT,debt_to_equity,0.0,0.0,0.7016562972927527,false,false,0.0,flat
VRT,ev_ebitda,6.627327038230387,2.1242352818274113,50.69497587387787,false,false,1.0,improving
VRT,pb_ratio,3.55646306148184,2.1556230968785157,27.093858858163276,false,false,1.0,improving
VRT,earnings_stability,0.0,0.0,7.082262522954451,false,false,0.0,flat
VRT,interest_coverage,0.0,0.0,27.69693094629156,false,false,0.0,flat
VRT,mktcap_to_assets,1.0641050922467281,2.1556230968785157,8.106568993176335,false,false,1.0,improving
ABBV,roe,-0.005502041643642546,-0.014397135991809862,0.8,false,false,0.0,declining
ABBV,roic,0.0006080942714405554,0.038096969553418555,0.2,false,false,0.0,improving
ABBV,debt_to_equity,0.03370682915536733,0.08747266283613164,3.5,false,false,1.0,improving
ABBV,ev_ebitda,0.13898533785621453,0.15625881678356388,12.0,false,false,1.0,improving
ABBV,pb_ratio,-7.9783012642394615,-2.9359339527565815,-67.09,false,false,1.0,declining
ABBV,earnings_stability,-0.00004333691722764047,-0.026644655837477407,0.78,false,false,0.0,declining
ABBV,interest_coverage,-0.07886388889971986,-0.06063844792063707,8.0,false,false,1.0,declining
ABBV,mktcap_to_assets,0.07804696856250341,0.41037907088720277,3.308,false,false,1.0,improving
WFC,roe,0.0,0.0,0.125478661412953,false,false,0.0,flat
WFC,roic,0.0,0.0,0.05834883882971997,false,false,0.0,flat
WFC,debt_to_equity,0.0,0.0,1.1504911482324214,false,false,0.0,flat
WFC,pb_ratio,0.05332460786995678,0.17341188129165908,1.3868877478291652,false,false,1.0,improving
WFC,earnings_stability,0.0,0.0,13.729925276009574,false,false,0.0,flat
WFC,mktcap_to_assets,0.0042102168442163974,0.17341188129165908,0.10950100507419691,false,false,0.0,improving
CHRW,roe,0.0,0.0,0.3515079034880739,false,false,0.0,flat
CHRW,roic,0.0,0.0,0.17888393591723364,false,false,0.0,flat
CHRW,debt_to_equity,0.0,0.0,0.9650054192161237,false,false,0.0,flat
CHRW,ev_ebitda,2.4384283146934327,0.5519359021088879,23.43455391313847,false,false,1.0,improving
CHRW,pb_ratio,1.2818325281627891,0.6212663974045115,11.447759845442624,false,false,1.0,improving
CHRW,earnings_stability,0.0,0.0,14.179745726852556,false,false,0.0,flat
CHRW,interest_coverage,0.0,0.0,12.05860727957708,false,false,0.0,flat
CHRW,mktcap_to_assets,0.41723455748724236,0.6212663974045114,3.7262285894549283,false,false,1.0,improving
SLB,roe,0.0,0.0,0.11893073559868068,false,false,0.0,flat
SLB,roic,0.0,0.0,0.0797746449886808,false,false,0.0,flat
SLB,debt_to_equity,0.0,0.0,0.4908337807777863,false,false,0.0,flat
SLB,ev_ebitda,0.5179982764844804,0.22625653409572014,11.864448641794256,false,false,1.0,improving
SLB,pb_ratio,0.13237027369088333,0.26601911744755286,2.6462307777968523,false,false,1.0,improving
SLB,earnings_stability,0.0,0.0,8.234282940983645,false,false,0.0,flat
SLB,interest_coverage,0.0,0.0,8.65234375,false,false,0.0,flat
SLB,mktcap_to_assets,0.06215195772196378,0.2660191174475529,1.2424875981465664,false,false,1.0,improving
FE,roe,0.0,0.0,0.08388094317742559,false,false,0.0,flat
FE,roic,0.0,0.0,0.025883868505176773,false,false,0.0,flat
FE,debt_to_equity,0.0,0.0,2.2406648627754153,false,false,0.0,flat
FE,ev_ebitda,0.5519871859040759,0.12403223664390772,21.922510838011142,false,false,1.0,improving
FE,pb_ratio,0.10984267618995676,0.2874359134471179,2.1266751369958006,false,false,1.0,improving
FE,earnings_stability,0.0,0.0,1.5646418395395194,false,false,0.0,flat
FE,interest_coverage,0.0,0.0,2.5351201478743066,false,false,0.0,flat
FE,mktcap_to_assets,0.024403823646400626,0.2874359134471178,0.47248489199843147,false,false,1.0,improving
VAL,roe,0.0010059292861740363,0.06143982025429443,0.12,false,false,0.0,improving
VAL,roic,0.0001509794388030015,-0.031089306857981707,0.09,false,false,0.0,improving
VAL,debt_to_equity,0.00473712433280464,0.032992325928008055,0.7,false,false,0.0,improving
VAL,ev_ebitda,0.032175718145836404,-0.00023515888375066985,8.0,false,false,0.0,improving
VAL,pb_ratio,0.001990834129180463,0.08649621036506533,1.69,false,false,0.0,improving
VAL,earnings_stability,0.005278408883368772,0.12382668521583319,0.5,false,false,0.0,improving
VAL,interest_coverage,0.002371198997605175,-0.023164528776717763,5.0,false,false,0.0,improving
VAL,mktcap_to_assets,0.016981881124616856,0.27866634757477454,1.193,false,false,1.0,improving
ROK,roe,0.0,0.0,0.3091993185689949,false,false,0.0,flat
ROK,roic,0.0,0.0,0.14374340021119325,false,false,0.0,flat
ROK,debt_to_equity,0.0,0.0,1.1510505394662123,false,false,0.0,flat
ROK,ev_ebitda,1.8627188602317375,0.3530745748838775,26.217373126808123,false,false,1.0,improving
ROK,pb_ratio,0.8763558067586567,0.39630166127427185,11.30357389867151,false,false,1.0,improving
ROK,earnings_stability,0.0,0.0,3.687998724420734,false,false,0.0,flat
ROK,interest_coverage,0.0,0.0,9.13013698630137,false,false,0.0,flat
ROK,mktcap_to_assets,0.27421154507853496,0.396301661274272,3.5368858627506277,false,false,1.0,improving
DAL,roe,0.0,0.0,0.181113912445565,false,false,0.0,flat
DAL,roic,0.0,0.0,0.09452379243522573,false,false,0.0,flat
DAL,debt_to_equity,0.0,0.0,0.9160669264267706,false,false,0.0,flat
DAL,ev_ebitda,0.9455937595424992,0.3367179119529905,13.588820964597423,false,false,1.0,improving
DAL,pb_ratio,0.24746251538978367,0.48033719277151266,2.8539802377669807,false,false,1.0,improving
DAL,earnings_stability,0.0,0.0,1.4989989595201392,false,false,0.0,flat
DAL,interest_coverage,0.0,0.0,9.149038461538462,false,false,0.0,flat
DAL,mktcap_to_assets,0.06253860327415263,0.4803371927715124,0.7212564600373801,false,false,1.0,improving
CMS,roe,0.0,0.0,0.10497237569060773,false,false,0.0,flat
CMS,roic,0.0,0.0,0.03528804815133276,false,false,0.0,flat
CMS,debt_to_equity,0.0,0.0,1.9747288725189278,false,false,0.0,flat
CMS,ev_ebitda,0.19453170813053902,0.06772118191030352,12.989936905250453,false,false,1.0,improving
CMS,pb_ratio,0.06595846948481748,0.12823799010473014,2.454333016574586,false,false,1.0,improving
CMS,earnings_stability,0.0,0.0,3.192391115334129,false,false,0.0,flat
CMS,interest_coverage,0.0,0.0,2.36319612590799,false,false,0.0,flat
CMS,mktcap_to_assets,0.015760373566669254,0.12823799010473,0.5864478891089109,false,false,1.0,improving
MDLZ,roe,0.0,0.0,0.10132038834951457,false,false,0.0,flat
MDLZ,roic,0.0,0.0,0.05507472768724141,false,false,0.0,flat
MDLZ,debt_to_equity,0.0,0.0,0.8396893203883495,false,false,0.0,flat
MDLZ,ev_ebitda,-0.332320154585828,-0.07788925111686568,17.78873514525348,false,false,1.0,declining
MDLZ,pb_ratio,-0.06750938751994037,-0.09798887217801638,2.8331989726144062,false,false,1.0,declining
MDLZ,earnings_stability,0.0,0.0,5.196990268747196,false,false,0.0,flat
MDLZ,interest_coverage,0.0,0.0,6.3180327868852455,false,false,0.0,flat
MDLZ,mktcap_to_assets,-0.024442039434190058,-0.09798887217801631,1.0257708380644661,false,false,1.0,declining
SYK,roe,0.0,0.0,0.14521954828321512,false,false,0.0,flat
SYK,roic,0.0,0.0,0.0885098933743568,false,false,0.0,flat
SYK,debt_to_equity,0.0,0.0,0.6407154358327168,false,false,0.0,flat
SYK,ev_ebitda,-0.4366295410816978,-0.057689873285318306,21.255120209011903,false,false,1.0,declining
SYK,pb_ratio,-0.12290003358355124,-0.06262374298331339,5.467301340871622,false,false,1.0,declining
SYK,earnings_stability,0.0,0.0,9.246108445064277,false,false,0.0,flat
SYK,interest_coverage,0.0,0.0,18.410526315789475,false,false,0.0,flat
SYK,mktcap_to_assets,-0.061007968540675785,-0.06262374298331332,2.713985818234408,false,false,1.0,declining
ESS,roe,0.0,0.0,0.07774494169063621,false,false,0.0,flat
ESS,roic,0.0,0.0,0.034283060535354605,false,false,0.0,flat
ESS,debt_to_equity,0.0,0.0,1.2677363244877535,false,false,0.0,flat
ESS,ev_ebitda,-0.10288926200853184,-0.036616864267904455,19.349585499591353,false,false,1.0,declining
ESS,pb_ratio,-0.025400851370647216,-0.05024112533445542,3.52016217693736,false,false,1.0,declining
ESS,earnings_stability,0.0,0.0,2.1740459247946817,false,false,0.0,flat
ESS,interest_coverage,0.0,0.0,2.6651104033727915,false,false,0.0,flat
ESS,mktcap_to_assets,-0.010482820615310851,-0.050241125334455385,1.452755582841562,false,false,1.0,declining
MRK,roe,-0.03141044955143591,-0.6966077871510867,0.3,false,false,1.0,declining
MRK,roic,-0.014699316278678494,-0.6219480470039681,0.18,false,false,1.0,declining
MRK,debt_to_equity,-0.008408306908642589,-0.26960710096230733,0.7,false,false,0.0,declining
MRK,ev_ebitda,0.4916464499781474,1.9372164846549538,12.0,false,false,1.0,improving
MRK,pb_ratio,0.04278685894936129,0.06473924489283875,6.5,false,false,1.0,improving
MRK,earnings_stability,-0.04532996163010038,-0.5459891523249442,0.84,false,false,1.0,declining
MRK,interest_coverage,-0.10575108324080228,-0.08979355982709004,12.0,false,false,1.0,declining
MRK,mktcap_to_assets,0.009885578524923342,0.13494670534586042,2.636,false,false,0.0,improving
CLX,roic,0.0,0.0,0.1710794297352342,false,false,0.0,flat
CLX,ev_ebitda,-1.2722212056817137,-0.2674770565072705,12.72240629678211,false,false,1.0,declining
CLX,earnings_stability,0.0,0.0,2.3063171814414445,false,false,0.0,flat
CLX,interest_coverage,0.0,0.0,11.185567010309278,false,false,0.0,flat
CLX,mktcap_to_assets,-0.259148850318323,-0.3136129730796456,2.078942612660246,false,false,1.0,declining
AMP,roe,0.0,0.0,0.6270122343850612,false,false,0.0,flat
AMP,roic,0.0,0.0,0.32388158988857474,false,false,0.0,flat
AMP,debt_to_equity,0.0,0.0,0.9359304571796523,false,false,0.0,flat
AMP,pb_ratio,-0.19748498129789832,-0.06860369374925629,6.301031580603821,false,false,1.0,declining
AMP,earnings_stability,0.0,0.0,5.390386357936187,false,false,0.0,flat
AMP,interest_coverage,0.0,0.0,16.217791411042946,false,false,0.0,flat
AMP,mktcap_to_assets,-0.0066510707832155656,-0.06860369374925625,0.21221161616667536,false,false,0.0,declining
GS,roe,0.0,0.0,0.14715512045739604,false,false,0.0,flat
GS,roic,0.0,0.0,0.03240786412660376,false,false,0.0,flat
GS,debt_to_equity,0.0,0.0,3.5407225814858854,false,false,0.0,flat
GS,pb_ratio,0.6625824193871236,0.5733838665696501,6.416866873760851,false,false,1.0,improving
GS,earnings_stability,0.0,0.0,7.0484317072253395,false,false,0.0,flat
GS,mktcap_to_assets,0.0394883916051946,0.5733838665696505,0.3824305393189454,false,false,1.0,improving
CB,roe,-0.011445723976571618,-0.7167884569943289,0.13,false,false,1.0,declining
CB,roic,-0.00966299072602123,-0.7312618147448015,0.1,false,false,0.0,declining
CB,debt_to_equity,0.0009109259850078056,0.28444302548325306,0.3,false,false,0.0,improving
CB,ev_ebitda,-0.01805167652862574,-0.022640598903435383,10.0,false,false,1.0,declining
CB,pb_ratio,0.025890617560241354,0.7435993221847503,1.8,false,false,1.0,improving
CB,earnings_stability,-0.0457607285127767,-0.8095254676327212,0.84,false,false,1.0,declining
CB,interest_coverage,-0.08015947716486518,-0.23794992717941602,12.0,false,false,1.0,declining
CB,mktcap_to_assets,0.01288778889205063,1.4298473795399047,0.68,false,false,1.0,improving
LUV,roe,0.0,0.0,0.1181869528381813,false,false,0.0,flat
LUV,roic,0.0,0.0,0.059909813184453514,false,false,0.0,flat
LUV,debt_to_equity,0.0,0.0,0.9727478113527253,false,false,0.0,flat
LUV,ev_ebitda,0.5487083471146736,0.30026251228279294,10.16663720750379,false,false,1.0,improving
LUV,pb_ratio,0.21531495292737612,0.35842054951297736,3.551974696364449,false,false,1.0,improving
LUV,earnings_stability,0.0,0.0,2.4110234030484756,false,false,0.0,flat
LUV,interest_coverage,0.0,0.0,8.258503401360544,false,false,0.0,flat
LUV,mktcap_to_assets,0.05062281709818995,0.35842054951297747,0.8351067259694918,false,false,1.0,improving
AFL,roe,-0.020012014395383367,-0.7470370578686967,0.16,false,false,1.0,declining
AFL,roic,-0.015546814516454843,-0.7534735271337563,0.12,false,false,1.0,declining
AFL,debt_to_equity,0.0023925784228244215,0.4069251997653072,0.4,false,false,0.0,improving
AFL,ev_ebitda,0.03486758944784539,0.027170614727158596,8.5,false,false,1.0,improving
AFL,pb_ratio,-0.009234330546965784,-0.459919119711568,1.5,false,false,0.0,declining
AFL,earnings_stability,-0.2541982671221741,-0.8811487432260134,0.85,false,false,1.0,declining
AFL,interest_coverage,-0.4415959007772849,-0.5309625915044796,12.0,false,false,1.0,declining
AFL,mktcap_to_assets,-0.010158410751073764,-0.7798708938360985,0.15,false,false,1.0,declining
FRT,roe,0.0,0.0,0.12964485381316262,false,false,0.0,flat
FRT,roic,0.0,0.0,0.053088530419403944,false,false,0.0,flat
FRT,debt_to_equity,0.0,0.0,1.4420501526216143,false,false,0.0,flat
FRT,ev_ebitda,0.7482989366849859,0.1324446992029771,14.808861496028014,false,false,1.0,improving
FRT,pb_ratio,0.22994713250938364,0.21019987534423565,3.140486925115506,false,false,1.0,improving
FRT,earnings_stability,0.0,0.0,3.06124135798555,false,false,0.0,flat
FRT,interest_coverage,0.0,0.0,3.2831727697850916,false,false,0.0,flat
FRT,mktcap_to_assets,0.08540168483732206,0.2101998753442357,1.1663675545225616,false,false,1.0,improving
EQT,roe,0.0,0.0,0.10735295584807494,false,false,0.0,flat
EQT,roic,0.0,0.0,0.08771311539308786,false,false,0.0,flat
EQT,debt_to_equity,0.0,0.0,0.22390996337287533,false,false,0.0,flat
EQT,ev_ebitda,0.15358843585513177,0.16138025068694134,5.5965935366007775,false,false,1.0,improving
EQT,pb_ratio,0.042156994707725215,0.19057586354843958,1.3167127695882428,false,false,1.0,improving
EQT,earnings_stability,0.0,0.0,1.5644218679544983,false,false,0.0,flat
EQT,interest_coverage,0.0,0.0,10.917402440628651,false,false,0.0,flat
EQT,mktcap_to_assets,0.025770006172553293,0.19057586354843928,0.8048888787025141,false,false,1.0,improving
BIIB,roe,0.0,0.0,0.04428056027164686,false,false,0.0,flat
BIIB,roic,0.0,0.0,0.030680326874510624,false,false,0.0,flat
BIIB,debt_to_equity,0.0,0.0,0.44328841256366724,false,false,0.0,flat
BIIB,ev_ebitda,0.9578119544017054,0.2844127337594254,18.229081598407024,false,false,1.0,improving
BIIB,pb_ratio,0.10870413580542693,0.378347622035954,1.6937462036901774,false,false,1.0,improving
BIIB,earnings_stability,0.0,0.0,1.1943110653100462,false,false,0.0,flat
BIIB,interest_coverage,0.0,0.0,4.55126404494382,false,false,0.0,flat
BIIB,mktcap_to_assets,0.06385393128784875,0.37834762203595407,0.9949240008960896,false,false,1.0,improving
FTNT,roe,0.0,0.0,1.367223260911611,false,false,0.0,flat
FTNT,roic,0.0,0.0,1.035498046875,false,false,0.0,flat
FTNT,debt_to_equity,0.0,0.0,0.32035329765972537,false,false,0.0,flat
FTNT,ev_ebitda,1.3326049203216437,0.24226701225516376,39.39099403153199,false,false,1.0,improving
FTNT,pb_ratio,2.4051495547936588,0.23382609604845048,72.66655134502857,false,false,1.0,improving
FTNT,earnings_stability,0.0,0.0,9.038039838940048,false,false,0.0,flat
FTNT,interest_coverage,0.0,0.0,146.6888888888889,false,false,0.0,flat
FTNT,mktcap_to_assets,0.34354533247757135,0.23382609604845037,10.379501969875664,false,false,1.0,improving
ALGN,roe,0.0,0.0,0.10360293814628024,false,false,0.0,flat
ALGN,roic,0.0,0.0,0.10078436971555023,false,false,0.0,flat
ALGN,debt_to_equity,0.0,0.0,0.027966324924043582,false,false,0.0,flat
ALGN,ev_ebitda,-0.720981553771535,-0.11668151370843159,12.916550786664143,false,false,1.0,declining
ALGN,pb_ratio,-0.15246220982893172,-0.10831044743387178,2.958846765550351,false,false,1.0,declining
ALGN,earnings_stability,0.0,0.0,3.7671543833001455,false,false,0.0,flat
ALGN,mktcap_to_assets,-0.10019199509518605,-0.10831044743387178,1.9444343680578868,false,false,1.0,declining
AMAT,roe,-0.04234838135423976,-0.7540565813423055,0.35,false,false,1.0,declining
AMAT,roic,-0.03068619620847047,-0.7413120133796156,0.25,false,false,1.0,declining
AMAT,debt_to_equity,0.0010380183815200115,0.09458531616738793,0.4,false,false,0.0,improving
AMAT,ev_ebitda,0.7943665090610904,5.811571894402942,16.0,false,false,1.0,improving
AMAT,pb_ratio,0.41133097915809236,2.9950244832951527,17.02,false,false,1.0,improving
AMAT,earnings_stability,-1.0832796834453051,-0.9734098071408364,0.72,false,false,1.0,declining
AMAT,interest_coverage,-0.26960014630244833,-0.4048011371099957,20.0,false,false,1.0,declining
AMAT,mktcap_to_assets,0.16849288154822412,2.0885338048192272,7.401,false,false,1.0,improving
KEYS,roe,0.0,0.0,0.166482388248302,false,false,0.0,flat
KEYS,roic,0.0,0.0,0.11595159515951595,false,false,0.0,flat
KEYS,debt_to_equity,0.0,0.0,0.43579213394408467,false,false,0.0,flat
KEYS,ev_ebitda,3.8858763159559015,0.7397251216447919,36.6068160941677,false,false,1.0,improving
KEYS,pb_ratio,1.0084496583660634,0.7490038779711633,9.445269126949539,false,false,1.0,improving
KEYS,earnings_stability,0.0,0.0,4.98425046116008,false,false,0.0,flat
KEYS,interest_coverage,0.0,0.0,11.718181818181819,false,false,0.0,flat
KEYS,mktcap_to_assets,0.5439167479226058,0.7490038779711629,5.094394176411444,false,false,1.0,improving
CNP,roe,0.0,0.0,0.09530716723549489,false,false,0.0,flat
CNP,roic,0.0,0.0,0.030718882349705736,false,false,0.0,flat
CNP,debt_to_equity,0.0,0.0,2.102559726962457,false,false,0.0,flat
CNP,ev_ebitda,0.3954270419884934,0.15014166787455346,13.410818635625828,false,false,1.0,improving
CNP,pb_ratio,0.13485681628225324,0.3203524708229009,2.4752595637027675,false,false,1.0,improving
CNP,earnings_stability,0.0,0.0,6.456637125478408,false,false,0.0,flat
CNP,interest_coverage,0.0,0.0,2.3089108910891087,false,false,0.0,flat
CNP,mktcap_to_assets,0.03275693029695353,0.32035247082290114,0.6012443955771282,false,false,1.0,improving
CPT,roe,0.0,0.0,0.096326627261233,false,false,0.0,flat
CPT,roic,0.0,0.0,0.04687408281330735,false,false,0.0,flat
CPT,debt_to_equity,0.0,0.0,1.055008257865822,false,false,0.0,flat
CPT,ev_ebitda,-0.5052209042409048,-0.06764099078412585,13.49486430941233,false,false,1.0,declining
CPT,pb_ratio,-0.14502269168701687,-0.08916188433085141,2.8287647394357665,false,false,1.0,declining
CPT,earnings_stability,0.0,0.0,1.9506098677451984,false,false,0.0,flat
CPT,interest_coverage,0.0,0.0,3.841186674940765,false,false,0.0,flat
CPT,mktcap_to_assets,-0.06449270949235972,-0.08916188433085144,1.2579734967020617,false,false,1.0,declining
PEP,roe,-0.04707003997529556,-0.7150159208982738,0.5,false,false,1.0,declining
PEP,roic,-0.014211472257233602,-0.7250717836992346,0.14,false,false,1.0,declining
PEP,debt_to_equity,-0.028028852218732015,-0.34571251077132714,1.6,false,false,1.0,declining
PEP,ev_ebitda,0.4704555154539274,2.633184970692454,17.0,false,false,1.0,improving
PEP,pb_ratio,-0.045457880824950885,-0.17037697263243154,8.59,false,false,1.0,declining
PEP,earnings_stability,-0.6316103602646854,-0.9529646013875215,0.88,false,false,1.0,declining
PEP,interest_coverage,-0.10422947882120259,-0.28950322178341303,9.0,false,false,1.0,declining
PEP,mktcap_to_assets,-0.0024666101819504843,-0.03539575854800127,1.898,false,false,0.0,declining
L,roe,0.0,0.0,0.08736099230111206,false,false,0.0,flat
L,roic,0.0,0.0,0.05912149938490484,false,false,0.0,flat
L,debt_to_equity,0.0,0.0,0.4776518391787853,false,false,0.0,flat
L,pb_ratio,0.06073896660699141,0.20385464050873145,1.173603739188525,false,false,1.0,improving
L,earnings_stability,0.0,0.0,7.137414777243415,false,false,0.0,flat
L,interest_coverage,0.0,0.0,6.015730337078652,false,false,0.0,flat
L,mktcap_to_assets,0.01326369064840479,0.2038546405087312,0.2562822156841892,false,false,1.0,improving
IDXX,roe,0.0,0.0,0.703830659024499,false,false,0.0,flat
IDXX,roic,0.0,0.0,0.4115013259171146,false,false,0.0,flat
IDXX,debt_to_equity,0.0,0.0,0.7103970624052521,false,false,0.0,flat
IDXX,ev_ebitda,2.8040100810922763,0.47298168131250706,29.043318137905235,false,false,1.0,improving
IDXX,pb_ratio,2.806125563059216,0.4860029784106971,28.483698276940952,false,false,1.0,improving
IDXX,earnings_stability,0.0,0.0,13.869248743975772,false,false,0.0,flat
IDXX,interest_coverage,0.0,0.0,36.18244406196214,false,false,0.0,flat
IDXX,mktcap_to_assets,1.2898018834614642,0.48600297841069723,13.092189518951768,false,false,1.0,improving
ORCL,roe,-0.01777390191532798,-0.5617731958762886,0.5,false,false,1.0,declining
ORCL,roic,-0.001168246724556504,-0.2625678350515464,0.18,false,false,0.0,declining
ORCL,debt_to_equity,-0.03706744842507962,-0.31960637432853783,2.5,false,false,1.0,declining
ORCL,ev_ebitda,0.40703559942978973,4.033992850003241,20.0,false,false,1.0,improving
ORCL,pb_ratio,0.23359105851026593,0.6964616661794827,9.75,false,false,1.0,improving
ORCL,earnings_stability,-0.08932672114371451,-0.7898206739072489,0.8,false,false,1.0,declining
ORCL,interest_coverage,0.1404502658376706,1.1777949754217005,10.0,false,false,1.0,improving
ORCL,mktcap_to_assets,0.05614852958330617,1.8039468355518669,2.617,false,false,1.0,improving
MRVL,roe,0.0,0.0,0.13870925240725085,false,false,0.0,flat
MRVL,roic,0.0,0.0,0.10755118545949857,false,false,0.0,flat
MRVL,debt_to_equity,0.0,0.0,0.2897045422106084,false,false,0.0,flat
MRVL,ev_ebitda,2.2076918697968466,0.4219865639556931,31.678327303911196,false,false,1.0,improving
MRVL,pb_ratio,0.5586917940134112,0.43008485003356206,7.938007290680058,false,false,1.0,improving
MRVL,earnings_stability,0.0,0.0,0.784081966095746,false,false,0.0,flat
MRVL,interest_coverage,0.0,0.0,8.03015681544029,false,false,0.0,flat
MRVL,mktcap_to_assets,0.3777029813650096,0.43008485003356234,5.3664812190083255,false,false,1.0,improving
JBHT,roe,0.0,0.0,0.1844363658238803,false,false,0.0,flat
JBHT,roic,0.0,0.0,0.14045012839274604,false,false,0.0,flat
JBHT,debt_to_equity,0.0,0.0,0.31318047149187267,false,false,0.0,flat
JBHT,ev_ebitda,1.274022371913344,0.5520422094988116,16.876875571689656,false,false,1.0,improving
JBHT,pb_ratio,0.5846356028764307,0.5947523123509931,7.432580082091059,false,false,1.0,improving
JBHT,earnings_stability,0.0,0.0,7.445929721951417,false,false,0.0,flat
JBHT,interest_coverage,0.0,0.0,13.714091811804375,false,false,0.0,flat
JBHT,mktcap_to_assets,0.2691176056541086,0.594752312350993,3.421341679643716,false,false,1.0,improving
NXPI,roe,0.0,0.0,0.2609878059478902,false,false,0.0,flat
NXPI,roic,0.0,0.0,0.1329608938547486,false,false,0.0,flat
NXPI,debt_to_equity,0.0,0.0,0.9628914817089218,false,false,0.0,flat
NXPI,ev_ebitda,0.5341260607449649,0.19684699499135075,15.596109303199526,false,false,1.0,improving
NXPI,pb_ratio,0.23728523305662802,0.22947988862916252,6.216834591753874,false,false,1.0,improving
