date,window,avg_pairwise_corr,median_pairwise_corr,mkt_vol
1989-08-31,126,0.2271651779217442,0.2254667401777697,0.09879788885372136
1989-09-08,126,0.23144804311496664,0.23196411294163669,0.09986543684074889
1989-09-15,126,0.23243058106299322,0.23428783747505122,0.10044380378098816
1989-09-22,126,0.2103690163091847,0.2109699049032963,0.0945539597304781
1989-09-29,126,0.20942882826982298,0.20952302665140526,0.09509595836124307
1989-10-06,126,0.20762247171160614,0.2051091653099349,0.09552006447042237
1989-10-13,126,0.20325816198660576,0.19932541225708408,0.09463510198435779
1989-10-20,126,0.2869180553632903,0.2859775026425001,0.12718325783576043
1989-10-27,126,0.2883546460356201,0.28783495314003704,0.1288383006268602
1989-11-03,126,0.2957884427212277,0.2980081208101009,0.1317394282306644
1989-11-10,126,0.2896508535404569,0.29251662691928326,0.13055077403137066
1989-11-17,126,0.28717612664229675,0.2903552022931825,0.13006672911357936
1989-11-27,126,0.2851473484909588,0.28406836952035486,0.13077189278224804
1989-12-04,126,0.28403450218792264,0.28338916568439054,0.13023765945527385
1989-12-11,126,0.28158188443108645,0.28111692092417817,0.13040397845730625
1989-12-18,126,0.27886268339257514,0.27984614900186244,0.12986886059598862
1989-12-26,126,0.27518259236366077,0.27337685314466353,0.12979198519587593
1990-01-03,126,0.2713324586781183,0.2692743705199797,0.12910358552598544
1990-01-10,126,0.26935849143602747,0.2671942530984496,0.1293146240763376
1990-01-17,126,0.2813761504055028,0.28068511018333886,0.1338773882752831
1990-01-24,126,0.29198893047984603,0.29142321825258055,0.13665749591406282
1990-01-31,126,0.29205685809445087,0.29005901043265053,0.1361457389528254
1990-02-07,126,0.29453915102279454,0.29671289584486704,0.13663706666004424
1990-02-14,126,0.2935464373535891,0.295149830818725,0.1366952610176888
1990-02-22,126,0.2947771867942447,0.29587469319705284,0.13733351841899902
1990-03-01,126,0.28889016307242,0.2871018235948206,0.1359301243947328
1990-03-08,126,0.2861324363961221,0.28663921366829903,0.13635626674123588
1990-03-15,126,0.28671301214831824,0.2869342425527259,0.136715233803928
1990-03-22,126,0.2874418210504096,0.28982396168689384,0.1373633061493937
1990-03-29,126,0.29172221444290003,0.29786775757233064,0.13864785717359784
1990-04-05,126,0.29356329689221927,0.2985201345115509,0.13838024537725316
1990-04-12,126,0.2917583268145029,0.29425514715555995,0.13811252254601217
1990-04-20,126,0.22925282288492105,0.23186983019908936,0.11095001470317913
1990-04-27,126,0.22983540221691312,0.23232844842458045,0.10997560128878375
1990-05-04,126,0.22442576678726092,0.22617036109835226,0.10770990816187644
1990-05-11,126,0.2188174659067597,0.2210917945783265,0.10555075714914791
1990-05-18,126,0.23081483172168804,0.2312132799951424,0.10900938138043323
1990-05-25,126,0.22833869178823166,0.22734645944699022,0.10768802497126165
1990-06-04,126,0.23031862997173244,0.22921900405844092,0.10902838293894933
1990-06-11,126,0.23695725260934325,0.23369136929815462,0.11034854029789756
1990-06-18,126,0.2411922446484082,0.23821815633483195,0.11111350840398575
1990-06-25,126,0.24868777580953963,0.24786938323819613,0.11179981407882476
1990-07-02,126,0.24895808618655998,0.24929505997626716,0.11252642244134158
1990-07-10,126,0.24914382448625555,0.24863651111176574,0.11117637217608033
1990-07-17,126,0.23460667624869372,0.23356469324197782,0.10722260981889141
1990-07-24,126,0.2292662955661717,0.23151457519158858,0.10639798844738672
1990-07-31,126,0.22056124875349878,0.2183991908999181,0.10487590821608435
1990-08-07,126,0.2541521812977575,0.2553657029307697,0.11749780081878962
1990-08-14,126,0.24618765186867694,0.2436527113797815,0.11779682353895386
1990-08-21,126,0.25035480308569497,0.24748256869977017,0.1206490528245854
1990-08-28,126,0.2926953142605511,0.2915944443352886,0.13749602397800167
1990-09-05,126,0.2934255871406317,0.2910885629174039,0.13799171422730988
1990-09-12,126,0.29096706871319317,0.2891708638195141,0.13821480610489656
1990-09-19,126,0.2936151608981254,0.28929169799522425,0.13927948775878596
1990-09-26,126,0.29734341888557386,0.29918918489520957,0.1429631190042594
1990-10-03,126,0.30158096653111194,0.30150841310485355,0.15003282738520898
1990-10-10,126,0.30572596316547873,0.30465898306363526,0.15414415831148412
1990-10-17,126,0.30913009630584226,0.3074471146245632,0.15783521560781422
1990-10-24,126,0.31037707720286034,0.3091574968472919,0.16301371906623158
1990-10-31,126,0.30392503475302446,0.3027835526557827,0.16402357758834415
1990-11-07,126,0.3027239432326662,0.3032582051536937,0.16636764699446724
1990-11-14,126,0.3041795447623669,0.3036070720204427,0.1688552846508427
1990-11-21,126,0.3066138409704082,0.30457262184542655,0.1704150553450648
1990-11-29,126,0.30494228734557693,0.30144765786900846,0.16984665343637373
1990-12-06,126,0.30842132407807055,0.30617786201893,0.17289321974588692
1990-12-13,126,0.3057253187370964,0.30460135504676794,0.17266754809576582
1990-12-20,126,0.30360421205279897,0.301246234811402,0.17292702049502334
1990-12-28,126,0.300583271231427,0.29899977216092377,0.17159342956060242
1991-01-07,126,0.29916884461451493,0.29725471708797,0.1718289807006214
1991-01-14,126,0.3012922300675861,0.3001505213760815,0.17307442167091464
1991-01-21,126,0.3176448933787514,0.3136968700499978,0.18054348996588143
1991-01-28,126,0.31443094575654124,0.30952077088566377,0.18003626376378157
1991-02-04,126,0.3090114419457732,0.30214960558989346,0.17892227350662585
1991-02-11,126,0.3017853323260994,0.29645434850231,0.17542575041256322
1991-02-19,126,0.2996836967259749,0.2981394385098677,0.17608203116977544
1991-02-26,126,0.27702754311200606,0.27588130443751674,0.1669328907741111
1991-03-05,126,0.2663970205576654,0.2645099177748434,0.16273221335819654
1991-03-12,126,0.2683156744351044,0.26773269848078973,0.16316401249237922
