date,mkt_ret,vol21,kf_level,kf_vol,gain_ret,gain_vol,cross_gain_vol_from_ret,innov_ret,innov_log_vol,innov_vol_z,regime
2025-12-05,0.004489878085782422,0.08535393189709531,0.0005894140030390887,0.0896045958599398,0.048826729080912144,0.048826729080912144,0.0,0.004100687227022729,-0.051094892098223266,-0.35236462953240005,low_vol
2025-12-08,-0.0029375004034401394,0.0845966952618362,0.0004172268273252357,0.08935336058257619,0.04882091138858692,0.04882091138858692,0.0,-0.0035269144064792282,-0.05751140899479301,-0.39661593293877023,low_vol
2025-12-09,-0.002668298120575333,0.08401219713844182,0.00026660492803348874,0.08908491438524688,0.048815647850856646,0.048815647850856646,0.0,-0.003085524947900569,-0.061636860011459405,-0.4250674570990833,low_vol
2025-12-10,-6.991464058682239e-05,0.07855884037579747,0.00025017910985648025,0.08853982276285853,0.04881088563245323,0.04881088563245323,0.0,-0.0003365195686203111,-0.12574210615308123,-0.8671598634611194,low_vol
2025-12-11,-0.005614496347879943,0.08007835734064998,-3.6055624127405797e-05,0.08810682166588094,0.04880657694473063,0.04880657694473063,0.0,-0.005864675457736423,-0.10044680345975365,-0.6927165157164936,low_vol
2025-12-12,-0.0006845881710298796,0.07960901620148322,-6.770574955087034e-05,0.08767179729422611,0.048802678561981366,0.048802678561981366,0.0,-0.0006485325469024738,-0.10142260558651461,-0.6994474239898385,low_vol
2025-12-15,-0.0037270622001477093,0.07936258137639658,-0.0002462792389530611,0.08724682534475434,0.048799151384409545,0.048799151384409545,0.0,-0.003659356450596839,-0.09957327619395118,-0.6866950445460114,low_vol
2025-12-16,0.01400076963616704,0.09389702649425508,0.000448919188690896,0.08756011675510833,0.04879596004320555,0.04879596004320555,0.0,0.014247048875120101,0.07345754429788265,0.5065919110185882,low_vol
2025-12-17,-0.000505148531794255,0.09392310641914228,0.00040236729319373534,0.08786033754208371,0.04879307254362266,0.04879307254362266,0.0,-0.000954067720485151,0.0701508246105238,0.48378821506223435,normal
2025-12-18,0.004981862592702849,0.09472387812307503,0.0006258029751606714,0.08818336883451315,0.04879045994236235,0.04879045994236235,0.0,0.004579495299509113,0.07521763296214923,0.5187316694827876,normal
2025-12-19,-0.013710712276452004,0.1041941620082758,-7.36483080424706e-05,0.08890408374573136,0.04878809605594098,0.04878809605594098,0.0,-0.014336515251612674,0.16683771769199662,1.150582808308089,normal
2025-12-22,-0.01011668452791479,0.10997356587204118,-0.0005636074431934664,0.08983134522076447,0.04878595719703825,0.04878595719703825,0.0,-0.01004303621987232,0.2126819487968663,1.4667454843485186,normal
2025-12-23,0.0007778236386390589,0.10664553748443324,-0.0004981670398715515,0.0905864069790074,0.04878402193612287,0.04878402193612287,0.0,0.0013414310818325253,0.17157663110775534,1.183266874894696,normal
2025-12-24,0.0014724726472109166,0.10155227017372877,-0.0004020347608377584,0.09109277502203297,0.048782270885915684,0.048782270885915684,0.0,0.001970639687082468,0.11426947455920677,0.7880525898932431,normal
2025-12-25,0.004881208275892489,0.09650160774588955,-0.00014431453852542937,0.0913494461871988,0.04878068650648898,0.04878068650648898,0.0,0.005283243036730247,0.057681175874865875,0.3977951072930066,normal
2025-12-26,-0.007915732760095395,0.09746943963376199,-0.0005233985135725497,0.09163885769152966,0.0487792529290154,0.0487792529290154,0.0,-0.007771418221569965,0.06484666894947111,0.447211879427937,normal
2025-12-29,-0.00033387912521364537,0.09747028282584479,-0.0005141541452246235,0.09191503421556405,0.04877795579637287,0.04877795579637287,0.0,0.00018951938835890436,0.061692147681203124,0.4254571679408768,normal
2025-12-30,-0.012014813080971522,0.1053151228880984,-0.0010751192803583214,0.09252720962309445,0.04877678211898618,0.04877678211898618,0.0,-0.011500658935746899,0.1360924168118971,0.9385559124228157,normal
2025-12-31,-0.003499542048683389,0.10472764930973852,-0.0011933722468179607,0.09308789364566633,0.048775720144442945,0.048775720144442945,0.0,-0.0024244227683250675,0.12386040494063888,0.854198808338096,normal
