date,window,kind,asset_a,asset_b,corr
2020-11-23,63,sector,Consumer Discretionary,Information Technology,0.5162917336302353
2020-11-23,63,sector,Consumer Discretionary,Materials,0.26991874849149095
2020-11-23,63,sector,Consumer Discretionary,Utilities,0.44250951839523445
2020-11-23,63,sector,Consumer Staples,Energy,0.345039316986473
2020-11-23,63,sector,Consumer Staples,Financials,0.338770079432423
2020-11-23,63,sector,Consumer Staples,Health Care,0.5339306762585975
2020-11-23,63,sector,Consumer Staples,Industrials,0.5462374098763663
2020-11-23,63,sector,Consumer Staples,Information Technology,0.6361193875567847
2020-11-23,63,sector,Consumer Staples,Materials,0.4138289686218012
2020-11-23,63,sector,Consumer Staples,Utilities,0.6110317589600736
2020-11-23,63,sector,Energy,Financials,0.831901636342444
2020-11-23,63,sector,Energy,Health Care,0.44744033433569236
2020-11-23,63,sector,Energy,Industrials,0.6389047403345243
2020-11-23,63,sector,Energy,Information Technology,0.6106738782971421
2020-11-23,63,sector,Energy,Materials,0.6891151482398638
2020-11-23,63,sector,Energy,Utilities,0.26940502254424376
2020-11-23,63,sector,Financials,Health Care,0.33970328656999627
2020-11-23,63,sector,Financials,Industrials,0.7476932004933962
2020-11-23,63,sector,Financials,Information Technology,0.6008569222477078
2020-11-23,63,sector,Financials,Materials,0.8006879086150555
2020-11-23,63,sector,Financials,Utilities,0.39708314711896053
2020-11-23,63,sector,Health Care,Industrials,0.4438380885344724
2020-11-23,63,sector,Health Care,Information Technology,0.4637892645937344
2020-11-23,63,sector,Health Care,Materials,0.29526994705373955
2020-11-23,63,sector,Health Care,Utilities,0.32524768114072905
2020-11-23,63,sector,Industrials,Information Technology,0.7880868998449484
2020-11-23,63,sector,Industrials,Materials,0.8939543575860006
2020-11-23,63,sector,Industrials,Utilities,0.5080106917776482
2020-11-23,63,sector,Information Technology,Materials,0.7306441340827433
2020-11-23,63,sector,Information Technology,Utilities,0.5686907099300621
2020-11-23,63,sector,Materials,Utilities,0.4693586342120023
2020-12-23,63,sector,Consumer Discretionary,Consumer Staples,0.6347171186057134
2020-12-23,63,sector,Consumer Discretionary,Energy,-0.15686775135345105
2020-12-23,63,sector,Consumer Discretionary,Financials,-0.10853555476978256
2020-12-23,63,sector,Consumer Discretionary,Health Care,0.06444639997372183
2020-12-23,63,sector,Consumer Discretionary,Industrials,0.2277574762313292
2020-12-23,63,sector,Consumer Discretionary,Information Technology,0.3333498852119695
2020-12-23,63,sector,Consumer Discretionary,Materials,0.0936700473689383
2020-12-23,63,sector,Consumer Discretionary,Utilities,0.3485347815456242
2020-12-23,63,sector,Consumer Staples,Energy,0.3093838326203119
2020-12-23,63,sector,Consumer Staples,Financials,0.27538755236617984
2020-12-23,63,sector,Consumer Staples,Health Care,0.4421445096172405
2020-12-23,63,sector,Consumer Staples,Industrials,0.5274319631186349
2020-12-23,63,sector,Consumer Staples,Information Technology,0.5628257378533471
2020-12-23,63,sector,Consumer Staples,Materials,0.40184359044419815
2020-12-23,63,sector,Consumer Staples,Utilities,0.38421729048471404
2020-12-23,63,sector,Energy,Financials,0.8402770887402771
2020-12-23,63,sector,Energy,Health Care,0.43714734836704605
2020-12-23,63,sector,Energy,Industrials,0.6798063656162042
2020-12-23,63,sector,Energy,Information Technology,0.6059938581144946
2020-12-23,63,sector,Energy,Materials,0.7559445865405033
2020-12-23,63,sector,Energy,Utilities,0.24425793624565986
2020-12-23,63,sector,Financials,Health Care,0.2962661586643116
2020-12-23,63,sector,Financials,Industrials,0.7531810950762181
2020-12-23,63,sector,Financials,Information Technology,0.6176731562810862
2020-12-23,63,sector,Financials,Materials,0.8374682214922602
2020-12-23,63,sector,Financials,Utilities,0.4226687895665142
2020-12-23,63,sector,Health Care,Industrials,0.39482703426713966
2020-12-23,63,sector,Health Care,Information Technology,0.4038380105558892
2020-12-23,63,sector,Health Care,Materials,0.2587164410960367
2020-12-23,63,sector,Health Care,Utilities,0.21260234723327187
2020-12-23,63,sector,Industrials,Information Technology,0.7775153803482966
2020-12-23,63,sector,Industrials,Materials,0.8662263222486998
2020-12-23,63,sector,Industrials,Utilities,0.5160103267081145
2020-12-23,63,sector,Information Technology,Materials,0.7326138937349272
2020-12-23,63,sector,Information Technology,Utilities,0.434869194716137
2020-12-23,63,sector,Materials,Utilities,0.44663729363585564
2021-01-26,63,sector,Consumer Discretionary,Consumer Staples,0.5335178022266216
2021-01-26,63,sector,Consumer Discretionary,Energy,-0.2585574992523082
2021-01-26,63,sector,Consumer Discretionary,Financials,-0.18388189304457392
2021-01-26,63,sector,Consumer Discretionary,Health Care,-0.07137918916813923
2021-01-26,63,sector,Consumer Discretionary,Industrials,0.16653118308940673
2021-01-26,63,sector,Consumer Discretionary,Information Technology,0.3138665650862943
2021-01-26,63,sector,Consumer Discretionary,Materials,0.006737928538514444
2021-01-26,63,sector,Consumer Discretionary,Utilities,0.3480389542749691
2021-01-26,63,sector,Consumer Staples,Energy,0.15376240690157814
2021-01-26,63,sector,Consumer Staples,Financials,0.1114024684287933
2021-01-26,63,sector,Consumer Staples,Health Care,0.33347339774079116
2021-01-26,63,sector,Consumer Staples,Industrials,0.3871078274460445
2021-01-26,63,sector,Consumer Staples,Information Technology,0.4653879895069198
2021-01-26,63,sector,Consumer Staples,Materials,0.19019194511708398
2021-01-26,63,sector,Consumer Staples,Utilities,0.42833130341451725
2021-01-26,63,sector,Energy,Financials,0.821126139475753
2021-01-26,63,sector,Energy,Health Care,0.35869039308383605
2021-01-26,63,sector,Energy,Industrials,0.6863182511552008
2021-01-26,63,sector,Energy,Information Technology,0.5412143734369929
2021-01-26,63,sector,Energy,Materials,0.7586842278927657
2021-01-26,63,sector,Energy,Utilities,0.15381825267309363
2021-01-26,63,sector,Financials,Health Care,0.2175020353927898
2021-01-26,63,sector,Financials,Industrials,0.7807728884618762
2021-01-26,63,sector,Financials,Information Technology,0.6141334225354151
2021-01-26,63,sector,Financials,Materials,0.82516834972598
2021-01-26,63,sector,Financials,Utilities,0.35221524866364823
2021-01-26,63,sector,Health Care,Industrials,0.2339148907331326
2021-01-26,63,sector,Health Care,Information Technology,0.2648564962625618
2021-01-26,63,sector,Health Care,Materials,0.18171870773486126
2021-01-26,63,sector,Health Care,Utilities,0.14223231785136864
2021-01-26,63,sector,Industrials,Information Technology,0.7482949016810957
2021-01-26,63,sector,Industrials,Materials,0.8319432147934992
2021-01-26,63,sector,Industrials,Utilities,0.4516754718545518
2021-01-26,63,sector,Information Technology,Materials,0.6514075450866638
2021-01-26,63,sector,Information Technology,Utilities,0.34129274257862013
2021-01-26,63,sector,Materials,Utilities,0.3491310668012049
2021-02-25,63,sector,Consumer Discretionary,Consumer Staples,0.3223144631740312
2021-02-25,63,sector,Consumer Discretionary,Energy,-0.09890465058936099
2021-02-25,63,sector,Consumer Discretionary,Financials,0.16535616355697366
2021-02-25,63,sector,Consumer Discretionary,Health Care,0.1337155347251673
2021-02-25,63,sector,Consumer Discretionary,Industrials,0.16971322537693845
2021-02-25,63,sector,Consumer Discretionary,Information Technology,0.13943948807656203
2021-02-25,63,sector,Consumer Discretionary,Materials,0.1426109320516003
2021-02-25,63,sector,Consumer Discretionary,Utilities,0.38491506628126754
2021-02-25,63,sector,Consumer Staples,Energy,0.018591629281462383
2021-02-25,63,sector,Consumer Staples,Financials,0.082648437053111
2021-02-25,63,sector,Consumer Staples,Health Care,0.2787009487128702
2021-02-25,63,sector,Consumer Staples,Industrials,0.12633657633606696
2021-02-25,63,sector,Consumer Staples,Information Technology,0.35918443834152186
2021-02-25,63,sector,Consumer Staples,Materials,0.07246705478189185
2021-02-25,63,sector,Consumer Staples,Utilities,0.35245221148594896
2021-02-25,63,sector,Energy,Financials,0.7718527618527743
2021-02-25,63,sector,Energy,Health Care,0.3208101264273622
2021-02-25,63,sector,Energy,Industrials,0.6191895199691023
2021-02-25,63,sector,Energy,Information Technology,0.2824167715703055
2021-02-25,63,sector,Energy,Materials,0.7069631816469092
2021-02-25,63,sector,Energy,Utilities,-0.07418088412557645
2021-02-25,63,sector,Financials,Health Care,0.36088607279519913
2021-02-25,63,sector,Financials,Industrials,0.7393184714941248
2021-02-25,63,sector,Financials,Information Technology,0.4323034835412107
2021-02-25,63,sector,Financials,Materials,0.7813930845723079
2021-02-25,63,sector,Financials,Utilities,0.18529816562917278
2021-02-25,63,sector,Health Care,Industrials,0.22554198103907946
2021-02-25,63,sector,Health Care,Information Technology,0.18579135210987208
2021-02-25,63,sector,Health Care,Materials,0.39459533056895585
2021-02-25,63,sector,Health Care,Utilities,0.2730515042744258
2021-02-25,63,sector,Industrials,Information Technology,0.5239175342898007
2021-02-25,63,sector,Industrials,Materials,0.771086387789177
2021-02-25,63,sector,Industrials,Utilities,0.10861284086750206
2021-02-25,63,sector,Information Technology,Materials,0.41015887005749313
2021-02-25,63,sector,Information Technology,Utilities,0.07988357641064847
2021-02-25,63,sector,Materials,Utilities,0.054154477281502
2021-03-26,63,sector,Consumer Discretionary,Consumer Staples,0.4411498181458967
2021-03-26,63,sector,Consumer Discretionary,Energy,0.046971309277685315
2021-03-26,63,sector,Consumer Discretionary,Financials,0.19590305807609038
2021-03-26,63,sector,Consumer Discretionary,Health Care,0.27346191025851824
2021-03-26,63,sector,Consumer Discretionary,Industrials,0.20090914095056026
2021-03-26,63,sector,Consumer Discretionary,Information Technology,0.2826963597905086
2021-03-26,63,sector,Consumer Discretionary,Materials,0.18880824097486673
2021-03-26,63,sector,Consumer Discretionary,Utilities,0.47706312577430227
2021-03-26,63,sector,Consumer Staples,Energy,-0.058602342535663855
2021-03-26,63,sector,Consumer Staples,Financials,0.17111408362570443
2021-03-26,63,sector,Consumer Staples,Health Care,0.4120536969338281
2021-03-26,63,sector,Consumer Staples,Industrials,0.2706179202746146
2021-03-26,63,sector,Consumer Staples,Information Technology,0.5962131617140584
2021-03-26,63,sector,Consumer Staples,Materials,0.15485536551882095
2021-03-26,63,sector,Consumer Staples,Utilities,0.5680625748304489
2021-03-26,63,sector,Energy,Financials,0.6308565437834014
2021-03-26,63,sector,Energy,Health Care,0.21298651741844501
2021-03-26,63,sector,Energy,Industrials,0.5134020306394316
2021-03-26,63,sector,Energy,Information Technology,0.210264254393289
2021-03-26,63,sector,Energy,Materials,0.6159279574383267
2021-03-26,63,sector,Energy,Utilities,-0.12052312935638225
2021-03-26,63,sector,Financials,Health Care,0.37032723838730375
2021-03-26,63,sector,Financials,Industrials,0.8359454139687568
2021-03-26,63,sector,Financials,Information Technology,0.48136204316840664
2021-03-26,63,sector,Financials,Materials,0.8051282614406639
2021-03-26,63,sector,Financials,Utilities,0.1777717686758259
2021-03-26,63,sector,Health Care,Industrials,0.2283237683143143
2021-03-26,63,sector,Health Care,Information Technology,0.31860887378866215
2021-03-26,63,sector,Health Care,Materials,0.3949783291273813
2021-03-26,63,sector,Health Care,Utilities,0.3562098148832136
2021-03-26,63,sector,Industrials,Information Technology,0.5689371881600355
2021-03-26,63,sector,Industrials,Materials,0.7829750967686057
2021-03-26,63,sector,Industrials,Utilities,0.13651462767574168
2021-03-26,63,sector,Information Technology,Materials,0.46995723179005816
2021-03-26,63,sector,Information Technology,Utilities,0.2519878823831204
2021-03-26,63,sector,Materials,Utilities,0.08501146472429141
2021-04-27,63,sector,Consumer Discretionary,Consumer Staples,0.48641334764210736
2021-04-27,63,sector,Consumer Discretionary,Energy,0.0715968165904501
2021-04-27,63,sector,Consumer Discretionary,Financials,0.17029878934510212
2021-04-27,63,sector,Consumer Discretionary,Health Care,0.48209271691919886
2021-04-27,63,sector,Consumer Discretionary,Industrials,0.21611394502198522
2021-04-27,63,sector,Consumer Discretionary,Information Technology,0.3194689977459274
2021-04-27,63,sector,Consumer Discretionary,Materials,0.20546112403321973
2021-04-27,63,sector,Consumer Discretionary,Utilities,0.5585272263083241
2021-04-27,63,sector,Consumer Staples,Energy,0.010668029600677729
2021-04-27,63,sector,Consumer Staples,Financials,0.2175373474028956
2021-04-27,63,sector,Consumer Staples,Health Care,0.5509061821365534
2021-04-27,63,sector,Consumer Staples,Industrials,0.3904900081941429
2021-04-27,63,sector,Consumer Staples,Information Technology,0.6608190699021517
2021-04-27,63,sector,Consumer Staples,Materials,0.2953647642532596
2021-04-27,63,sector,Consumer Staples,Utilities,0.5706897451653231
2021-04-27,63,sector,Energy,Financials,0.5948682973940626
2021-04-27,63,sector,Energy,Health Care,0.1762279551409805
2021-04-27,63,sector,Energy,Industrials,0.4065115767189352
2021-04-27,63,sector,Energy,Information Technology,0.19323284572319485
2021-04-27,63,sector,Energy,Materials,0.49067650733316737
2021-04-27,63,sector,Energy,Utilities,-0.15434350251569556
2021-04-27,63,sector,Financials,Health Care,0.3667799717651975
2021-04-27,63,sector,Financials,Industrials,0.7951958241822004
2021-04-27,63,sector,Financials,Information Technology,0.45749306553933494
2021-04-27,63,sector,Financials,Materials,0.8213909261802974
2021-04-27,63,sector,Financials,Utilities,0.00310684488296453
2021-04-27,63,sector,Health Care,Industrials,0.36324053514023597
2021-04-27,63,sector,Health Care,Information Technology,0.4639599644987293
2021-04-27,63,sector,Health Care,Materials,0.44668004916365245
2021-04-27,63,sector,Health Care,Utilities,0.4727140522313371
2021-04-27,63,sector,Industrials,Information Technology,0.5787596263094326
2021-04-27,63,sector,Industrials,Materials,0.787739470400315
2021-04-27,63,sector,Industrials,Utilities,0.041425814454399225
2021-04-27,63,sector,Information Technology,Materials,0.5142414778267131
2021-04-27,63,sector,Information Technology,Utilities,0.32154962734942794
2021-04-27,63,sector,Materials,Utilities,-0.011513114403334116
2021-05-26,63,sector,Consumer Discretionary,Consumer Staples,0.5685231799566745
2021-05-26,63,sector,Consumer Discretionary,Energy,0.04035999611849556
2021-05-26,63,sector,Consumer Discretionary,Financials,0.18026895252819236
2021-05-26,63,sector,Consumer Discretionary,Health Care,0.3219938131102924
2021-05-26,63,sector,Consumer Discretionary,Industrials,0.3304646623110991
2021-05-26,63,sector,Consumer Discretionary,Information Technology,0.5464428148171789
2021-05-26,63,sector,Consumer Discretionary,Materials,0.18068731499335025
2021-05-26,63,sector,Consumer Discretionary,Utilities,0.6368988132335313
2021-05-26,63,sector,Consumer Staples,Energy,-0.014046659550503942
2021-05-26,63,sector,Consumer Staples,Financials,0.3618630753765339
2021-05-26,63,sector,Consumer Staples,Health Care,0.535433615957806
2021-05-26,63,sector,Consumer Staples,Industrials,0.5342738798581291
2021-05-26,63,sector,Consumer Staples,Information Technology,0.729119346772968
2021-05-26,63,sector,Consumer Staples,Materials,0.37246720926879523
2021-05-26,63,sector,Consumer Staples,Utilities,0.6282961897864251
2021-05-26,63,sector,Energy,Financials,0.4399518548226739
2021-05-26,63,sector,Energy,Health Care,0.09172195893276042
2021-05-26,63,sector,Energy,Industrials,0.30518717214516344
