roe,roic,debt_to_equity,debt_to_assets,equity_multiplier,pm_x_at,leverage_boost,leverage_share_of_roe,roe_quality,leverage_flag,dupont_identity,ticker,ev_ebitda,pb_ratio,mktcap_to_assets
0.057689850713997896,0.03908460785554009,0.4760248056530157,0.323,1.476,0.0391,0.0186,0.323,modest,,ROE = PM × AT × EM,IR,22.60914064959591,3.407302098324495,1.9030222294552464
0.05734048418625633,0.03347868075268502,0.7127462282592352,0.416,1.713,0.0335,0.0239,0.416,modest,mixed-assets,ROE = PM × AT × EM,APO,7.20132522164917,3.20614679398509,0.13681653516736153
0.05254054085159766,0.04611963330928353,0.13922286630630354,0.122,1.139,0.0461,0.0064,0.122,modest,,ROE = PM × AT × EM,TECH,31.91897221939263,3.8975709542004005,3.186551052507982
0.050555042434170396,0.045191139358818584,0.11869368976874684,0.106,1.119,0.0452,0.0054,0.106,modest,,ROE = PM × AT × EM,SWKS,12.37057859885585,1.7778880642013295,1.3740141520278097
0.05,0.04,0.9,0.474,1.9,0.0263,0.0237,0.474,modest,mixed-assets,ROE = PM × AT × EM,BAYRY,,1.66,0.453
0.05,0.04,1.2,0.545,2.2,0.0227,0.0273,0.545,modest,mixed-assets,ROE = PM × AT × EM,O,15.0,1.4,0.714
0.05,0.04,1.2,0.545,2.2,0.0227,0.0273,0.545,modest,mixed-assets,ROE = PM × AT × EM,FMC,,0.83,0.119
0.05,0.04,0.3,0.231,1.3,0.0385,0.0115,0.231,modest,,ROE = PM × AT × EM,CRWD,,41.01,
0.05,0.04,0.3,0.231,1.3,0.0385,0.0115,0.231,modest,,ROE = PM × AT × EM,IPI,9.0,1.2,0.836
0.04903569963069348,0.008465870851191952,4.792162494870743,0.827,5.792,0.0085,0.0406,0.827,modest,mixed-assets,ROE = PM × AT × EM,NRG,21.45695384634307,6.721230750393185,0.8178982517518384
0.04740396421680407,0.03230626699739996,0.4673302929310647,0.318,1.467,0.0323,0.0151,0.318,modest,,ROE = PM × AT × EM,ADM,14.263538251465775,1.5263590308328068,0.6260493424064054
0.04715730150837063,0.027480621091014464,0.7160202221117189,0.417,1.716,0.0275,0.0197,0.417,modest,mixed-assets,ROE = PM × AT × EM,BDX,15.750509690623984,2.3976734307166656,1.1382722542897108
0.04428056027164686,0.030680326874510624,0.44328841256366724,0.307,1.443,0.0307,0.0136,0.307,modest,,ROE = PM × AT × EM,BIIB,18.229081598407024,1.6937462036901774,0.9949240008960896
0.04391212386495324,0.033246755199120015,0.3207942730638421,0.243,1.321,0.0332,0.0107,0.243,modest,,ROE = PM × AT × EM,COHR,39.50011129280462,4.364832646910314,2.6959015470277654
0.042059540205530245,0.02666577109081139,0.5772857294204895,0.366,1.577,0.0267,0.0154,0.366,modest,mixed-assets,ROE = PM × AT × EM,WY,20.319233900772005,1.850334498523068,1.0648928316297324
0.039532113072674104,0.019090956639991632,1.0707245748944005,0.517,2.071,0.0191,0.0204,0.517,modest,mixed-assets,ROE = PM × AT × EM,APTV,9.708811751261532,1.59156611193888,0.5830627271170764
0.03785374922536666,0.018818877927612786,1.0114774839909109,0.503,2.011,0.0188,0.019,0.503,modest,mixed-assets,ROE = PM × AT × EM,CVS,14.290680174007734,1.1655759617983643,0.3568779862636244
0.037166494944725244,0.027039107762343917,0.3745459085186701,0.272,1.375,0.027,0.0101,0.272,modest,,ROE = PM × AT × EM,XYZ,10.659298269716144,1.483192905554984,0.8054811688929593
0.03401841722953236,0.025728418436060784,0.3222117525052517,0.244,1.322,0.0257,0.0083,0.244,modest,,ROE = PM × AT × EM,DDOG,174.62211555305782,9.792330131948576,5.617652337697376
0.03336916460419904,0.022755517511861386,0.46642081801942126,0.318,1.466,0.0228,0.0106,0.318,modest,,ROE = PM × AT × EM,RVTY,15.851254728049225,1.3588118200920902,0.8135637421831071
0.03214071438398353,0.02206950064501344,0.45634080720560677,0.313,1.456,0.0221,0.0101,0.313,modest,,ROE = PM × AT × EM,WELL,59.6290083599382,3.2420113422729537,2.1121454435725804
0.03143548387096774,0.010274279508901037,2.0596290322580644,0.673,3.06,0.0103,0.0212,0.673,modest,mixed-assets,ROE = PM × AT × EM,GM,10.120925236148679,1.1244375231674233,0.24656798932022916
0.030461182593609946,0.02833989037963617,0.07485181437039179,0.07,1.075,0.0283,0.0021,0.07,modest,,ROE = PM × AT × EM,PANW,73.12017143893232,5.282123968817344,3.158816538478327
0.02937797541198012,0.021534272840571373,0.3642427413026419,0.267,1.364,0.0215,0.0078,0.267,modest,,ROE = PM × AT × EM,WAT,34.67700457891904,1.912094325166244,1.1919508548547633
0.02862032552889342,0.02203923694516361,0.2986078238599813,0.23,1.299,0.022,0.0066,0.23,modest,,ROE = PM × AT × EM,COO,18.003162941380413,1.663670631602639,1.0981001872019567
0.02838535970053747,0.01198285854437008,1.3688304084899507,0.578,2.369,0.012,0.0164,0.578,modest,mixed-assets,ROE = PM × AT × EM,DOC,11.2931800647796,1.4296571648162275,0.5176162217554298
0.02755599911288534,0.015434782608695652,0.7853182523841207,0.44,1.785,0.0154,0.0121,0.44,modest,mixed-assets,ROE = PM × AT × EM,SW,8.826614179024016,1.3453331583325414,0.5368117706175907
0.025604374340696723,0.011094415695368873,1.3078614542435725,0.567,2.308,0.0111,0.0145,0.567,modest,mixed-assets,ROE = PM × AT × EM,BLDR,14.330095248267991,2.403822887527801,0.8502202159674507
0.02537124077588616,0.018714092376998878,0.3557291620014364,0.262,1.356,0.0187,0.0067,0.262,modest,,ROE = PM × AT × EM,SNPS,34.62508096402527,3.0319419328467694,1.9707792915749147
0.02503039009835341,0.017302624040334592,0.4466239363465576,0.309,1.447,0.0173,0.0077,0.309,modest,,ROE = PM × AT × EM,TSN,14.09206987364011,1.5696842997721758,0.8078528780684442
0.017934592402050076,0.009530151153505546,0.8818791132660118,0.469,1.882,0.0095,0.0084,0.469,modest,mixed-assets,ROE = PM × AT × EM,VTR,24.398556279485824,3.1093178801797983,1.5359386964598223
0.013071337035454933,0.005406360424028269,1.417770183682187,0.586,2.418,0.0054,0.0077,0.586,modest,mixed-assets,ROE = PM × AT × EM,PSKY,10.593474434853572,0.8341698908447229,0.21947398337388693
0.009278870398386284,0.008057805999562075,0.15153807362581947,0.132,1.152,0.0081,0.0012,0.132,modest,,ROE = PM × AT × EM,CSGP,28.962425300770327,1.446696365166857,1.1317877077131384
0.007239485887355138,0.002931084623864267,1.4698999914273316,0.595,2.47,0.0029,0.0043,0.595,modest,mixed-assets,ROE = PM × AT × EM,GPC,30.118640186040757,3.5936039744539015,0.7723652962576811
0.006675779635693169,0.0030066289008623777,1.2203537103559357,0.55,2.22,0.003,0.0037,0.55,modest,mixed-assets,ROE = PM × AT × EM,OMC,24.336803718302555,2.166178786672813,0.4091377678182798
0.0,0.15,5.0,0.833,6.0,0.0,,,modest,mixed-assets,ROE = PM × AT × EM,TDG,20.0,50.0,3.0
0.0,0.02,5.0,0.833,6.0,0.0,,,modest,mixed-assets,ROE = PM × AT × EM,BA,,27.43,
-0.003406848269205837,-0.0014762289684186873,1.3078047796712715,0.567,2.308,-0.0015,-0.0019,0.567,negative,mixed-assets,ROE = PM × AT × EM,APD,48.75857503788967,4.673351804892631,1.604225967441905
-0.02022827592323489,-0.010130621811758354,0.9967457377351153,0.499,1.997,-0.0101,-0.0101,0.499,negative,mixed-assets,ROE = PM × AT × EM,VTRS,11.506378037766344,1.0655427295342514,0.42401453162771413
-0.02364272955990422,-0.01985040067746306,0.1910454576741487,0.16,1.191,-0.0199,-0.0038,0.16,negative,,ROE = PM × AT × EM,ALB,38.60193077641449,2.1440125963117183,1.3949462218736997
-0.02501894007720336,-0.010979355328984865,1.278725783758433,0.561,2.279,-0.011,-0.014,0.561,negative,mixed-assets,ROE = PM × AT × EM,SJM,19.859432635575317,1.8692036332906783,0.638894848282727
-0.029652582217243408,-0.014893665575760015,0.9909526010510179,0.498,1.991,-0.0149,-0.0148,0.498,negative,mixed-assets,ROE = PM × AT × EM,GPN,10.799948352285929,0.7703865490120273,0.28525969622135466
-0.05,-0.02,0.8,0.444,1.8,-0.0278,-0.0222,0.444,negative,mixed-assets,ROE = PM × AT × EM,SEDG,,6.12,
-0.05328749462827675,-0.02668962548428756,0.9965620971207564,0.499,1.997,-0.0267,-0.0266,0.499,negative,mixed-assets,ROE = PM × AT × EM,WBD,5.532244627973131,2.1132657480989563,0.7036803207535778
-0.06210869020786376,-0.018656435718047093,2.329075882794891,0.7,3.329,-0.0187,-0.0435,0.7,negative,mixed-assets,ROE = PM × AT × EM,EL,37.243761603343096,10.756454183523552,2.1842209903788414
-0.0627934356119886,-0.030791216707465933,1.0393294688080028,0.51,2.039,-0.0308,-0.032,0.51,negative,mixed-assets,ROE = PM × AT × EM,CRL,39.1512718412186,2.894481523120839,1.1010550937944517
-0.06730467827441203,-0.037010771826228056,0.8185159334266,0.45,1.819,-0.037,-0.0303,0.45,negative,mixed-assets,ROE = PM × AT × EM,ARE,29.229499729927042,0.5033936591759531,0.2318128637569637
-0.07551921245689397,-0.050018647500462705,0.5098211613217922,0.338,1.51,-0.05,-0.0255,0.338,negative,mixed-assets,ROE = PM × AT × EM,COIN,,2.4902454146977555,1.2309608366301374
-0.07938247011952192,-0.0328091552774576,1.4195219123505975,0.587,2.42,-0.0328,-0.0466,0.587,negative,mixed-assets,ROE = PM × AT × EM,LYB,30.044589745649056,2.7032391207059048,0.7992379048202863
-0.0849354866273605,-0.04609534409200519,0.8426044603947705,0.457,1.843,-0.0461,-0.0388,0.457,negative,mixed-assets,ROE = PM × AT × EM,TTWO,30.987987951588135,10.518282347118971,3.935612316960099
-0.1,-0.05,2.0,0.667,3.0,-0.0333,-0.0667,0.667,negative,mixed-assets,ROE = PM × AT × EM,SPR,15.0,1.2,0.8
-0.17128585240090236,-0.06696906696906697,1.55768611021592,0.609,2.558,-0.067,-0.1043,0.609,negative,mixed-assets,ROE = PM × AT × EM,BAX,24.329861602237983,1.7760803320827172,0.5569377262849448
-0.20706066799182507,-0.03716302791246891,4.5716845376410316,0.821,5.572,-0.0372,-0.1699,0.821,negative,mixed-assets,ROE = PM × AT × EM,F,56.70151891252303,1.5241953699930262,0.1906718864879151
-0.20975954175699596,-0.1291853720977235,0.6237096998746992,0.384,1.624,-0.1292,-0.0806,0.384,negative,mixed-assets,ROE = PM × AT × EM,TAP,,0.7414139871106116,0.3333129516667585
-0.22604379044410958,-0.1318954146947009,0.7138108323730166,0.417,1.714,-0.1319,-0.0941,0.417,negative,mixed-assets,ROE = PM × AT × EM,CNC,,1.4054401319050829,0.38198742658943863
-0.22629659643435981,-0.1376124183811753,0.6444489465153971,0.392,1.644,-0.1376,-0.0887,0.392,negative,mixed-assets,ROE = PM × AT × EM,IP,96.69393102074885,1.489390487609072,0.6053382648217362
-0.43115550755939525,-0.36687342062945094,0.17521598272138228,0.149,1.175,-0.3669,-0.0643,0.149,negative,,ROE = PM × AT × EM,MRNA,,2.7209424479584383,1.754591021455093
-2.564482509398346,-0.4263835769143761,5.014496449316411,0.834,6.014,-0.4264,-2.1381,0.834,negative,mixed-assets,ROE = PM × AT × EM,ECHO,,3.2943488891643886,0.4483671195889682
,0.3397504230725571,,,,,,,unknown,,ROE = PM × AT × EM,ORLY,20.44102620263076,,4.448218245414773
,0.09543235056631809,,,,,,,unknown,,ROE = PM × AT × EM,SBAC,16.479034002820544,,1.5480830868778914
,0.922085705723704,,,,,,,unknown,,ROE = PM × AT × EM,BKNG,13.214954529743864,,4.695966784093763
,0.014986697918673785,,,,,,,unknown,,ROE = PM × AT × EM,IRM,21.230689323094598,,1.4047134449979863
,0.1710794297352342,,,,,,,unknown,,ROE = PM × AT × EM,CLX,12.72240629678211,,2.078942612660246
,0.37208306572468425,,,,,,,unknown,,ROE = PM × AT × EM,YUM,18.500807449530765,,5.144237625629396
,0.25558842866535175,,,,,,,unknown,,ROE = PM × AT × EM,CAH,16.582732975526586,,0.8690066778907277
,0.19408141805618145,,,,,,,unknown,,ROE = PM × AT × EM,MAR,20.905517812068407,,3.1017295495877595
,0.03138932459483114,,,,,,,unknown,,ROE = PM × AT × EM,WYNN,11.750040560702768,,0.8145436984474814
,0.03787689116205873,,,,,,,unknown,,ROE = PM × AT × EM,CCI,24.161691989217484,,1.11887573084695
,0.7392114250232847,,,,,,,unknown,,ROE = PM × AT × EM,MCK,34.3698183133839,,2.940043317604512
,0.06268707364296776,,,,,,,unknown,,ROE = PM × AT × EM,DVA,8.28561510660025,,0.5637114721992289
,0.40016371289879293,,,,,,,unknown,,ROE = PM × AT × EM,MTD,46.76401743111478,,15.395318476002593
,0.19963931469792606,,,,,,,unknown,,ROE = PM × AT × EM,LOW,13.827670233073226,,2.4232972298995312
,0.25167257918682545,,,,,,,unknown,,ROE = PM × AT × EM,AZO,17.271305063211507,,2.9382246054743457
,0.28258897066236516,,,,,,,unknown,,ROE = PM × AT × EM,DELL,5.910283933523282,,0.5900677751087802
,0.5230721610070658,,,,,,,unknown,,ROE = PM × AT × EM,DPZ,14.414195750670341,,5.790999104435244
,9.860788863109049,,,,,,,unknown,,ROE = PM × AT × EM,VRSN,20.08819406587957,,12.614279886452671
,0.2830188679245283,,,,,,,unknown,,ROE = PM × AT × EM,MAS,14.203546537540353,,2.970772397832152
,0.2583063504565211,,,,,,,unknown,,ROE = PM × AT × EM,VRSK,16.327961832913605,,5.197381764602894
,0.4893479664299548,,,,,,,unknown,,ROE = PM × AT × EM,OTIS,13.855093871827517,,2.4431627905651387
,0.3546020679931067,,,,,,,unknown,,ROE = PM × AT × EM,MSCI,22.64775343852086,,7.267274681407923
,0.5430279003914383,,,,,,,unknown,,ROE = PM × AT × EM,FICO,24.577804215357002,,12.665536933120844
,0.20518134715025907,,,,,,,unknown,,ROE = PM × AT × EM,HLT,28.26291986915845,,4.393605165136929
,0.1523046092184369,,,,,,,unknown,,ROE = PM × AT × EM,HCA,8.508339512414645,,1.334573486267331
,,,,,,,,unknown,,ROE = PM × AT × EM,QQQ,,,
,,,,,,,,unknown,,ROE = PM × AT × EM,XBI,,,
,,,,,,,,unknown,,ROE = PM × AT × EM,VUG,,,
,,,,,,,,unknown,,ROE = PM × AT × EM,ARKK,,,
,,,,,,,,unknown,,ROE = PM × AT × EM,MTSI,,13.72,3.89
,,,,,,,,unknown,,ROE = PM × AT × EM,STLD,,3.87,2.016
,,,,,,,,unknown,,ROE = PM × AT × EM,CFG,,1.26,0.169
,,,,,,,,unknown,,ROE = PM × AT × EM,STM,,2.63,1.346
,,,,,,,,unknown,,ROE = PM × AT × EM,MPC,,5.48,1.407
,,,,,,,,unknown,,ROE = PM × AT × EM,SPCX,,18.38,36.053
,,,,,,,,unknown,,ROE = PM × AT × EM,TTMI,,6.72,3.528
,,,,,,,,unknown,,ROE = PM × AT × EM,VLO,,3.85,1.414
,,,,,,,,unknown,,ROE = PM × AT × EM,IVZ,,1.05,0.327
,,,,,,,,unknown,,ROE = PM × AT × EM,FITB,,1.59,0.284
,,,,,,,,unknown,,ROE = PM × AT × EM,FANG,,1.55,1.026
,,,,,,,,unknown,,ROE = PM × AT × EM,RKLB,,16.35,16.076
,,,,,,,,unknown,,ROE = PM × AT × EM,BEN,,1.44,0.35
,,,,,,,,unknown,,ROE = PM × AT × EM,GD,,3.82,1.864
,,,,,,,,unknown,,ROE = PM × AT × EM,IRDM,,10.48,1.65
,,,,,,,,unknown,,ROE = PM × AT × EM,HBAN,,1.16,0.191
,,,,,,,,unknown,,ROE = PM × AT × EM,VAL,,1.69,1.193
,,,,,,,,unknown,,ROE = PM × AT × EM,BKSY,,10.41,1.338
,,,,,,,,unknown,,ROE = PM × AT × EM,ASTS,,8.33,9.011
,,,,,,,,unknown,,ROE = PM × AT × EM,INTC,,4.19,2.929
,,,,,,,,unknown,,ROE = PM × AT × EM,PSX,,2.95,1.122
,,,,,,,,unknown,,ROE = PM × AT × EM,AMAT,,17.02,7.401
,,,,,,,,unknown,,ROE = PM × AT × EM,GSAT,,31.13,7.126
,,,,,,,,unknown,,ROE = PM × AT × EM,D,,2.17,0.556
,,,,,,,,unknown,,ROE = PM × AT × EM,NOC,,4.43,1.685
,,,,,,,,unknown,,ROE = PM × AT × EM,MCHP,,6.35,1.636
,,,,,,,,unknown,,ROE = PM × AT × EM,TDW,,2.71,0.926
,,,,,,,,unknown,,ROE = PM × AT × EM,SATS,,5.34,1.506
,,,,,,,,unknown,,ROE = PM × AT × EM,BX,,11.43,4.009
,,,,,,,,unknown,,ROE = PM × AT × EM,LRCX,,35.53,10.751
,,,,,,,,unknown,,ROE = PM × AT × EM,SYF,,1.68,0.19
