date,rv_5d,rv_10d,rv_21d,rv_42d,rv_63d,VIX_proxy,VIX3M_proxy,VIX9D_proxy,term_slope_21_63,term_slope_10_21,contango,backwardation,curve_convexity,source
2026-03-16,9.842172057120647,12.58562822990367,9.777804504954057,10.467084713652502,10.079651216592703,9.777804504954057,10.079651216592703,12.58562822990367,0.30184671163864607,-2.8078237249496123,True,False,1.5548352182941283,synthetic_rv_proxy
2026-03-17,9.22020782673136,12.943067742020343,9.92769774375152,10.146305141020493,10.06412568461908,9.92769774375152,10.06412568461908,12.943067742020343,0.13642794086756105,-3.015369998268824,True,False,1.5758989695681933,synthetic_rv_proxy
2026-03-18,10.692174738005916,12.305316737512893,10.269136370511973,10.210966703462802,9.821507958833335,10.269136370511973,9.821507958833335,12.305316737512893,-0.44762841167863776,-2.03618036700092,False,True,0.7942759776611403,synthetic_rv_proxy
2026-03-19,7.13406983904982,9.656559988936294,10.350471707412517,10.219941703085262,9.651738964639318,10.350471707412517,9.651738964639318,9.656559988936294,-0.6987327427731991,0.6939117184762225,False,True,-0.6963222306247108,synthetic_rv_proxy
2026-03-20,10.957752916756897,10.77949974078721,10.753094860382873,10.554867145859404,9.8716562887437,10.753094860382873,9.8716562887437,10.77949974078721,-0.8814385716391726,-0.026404880404337305,False,True,-0.42751684561741854,synthetic_rv_proxy
2026-03-23,12.17037670975718,10.856480254623921,10.934772781618625,10.719139807774457,9.962273075545754,10.934772781618625,9.962273075545754,10.856480254623921,-0.9724997060728704,0.07829252699470324,False,True,-0.5253961165337859,synthetic_rv_proxy
2026-03-24,12.039844594323808,10.112976418001898,11.067828722037579,10.761810284535006,9.939866283523708,11.067828722037579,9.939866283523708,10.112976418001898,-1.1279624385138707,0.9548523040356809,False,True,-1.0414073712747758,synthetic_rv_proxy
2026-03-25,13.173892129331444,11.32578141756574,11.58164344534466,10.858437552356232,10.015734134164047,11.58164344534466,10.015734134164047,11.32578141756574,-1.5659093111806133,0.255862027778921,False,True,-0.910885669479768,synthetic_rv_proxy
2026-03-26,13.265666086122192,10.331579063032114,11.596588884112716,10.756019400242941,10.04384355509362,11.596588884112716,10.04384355509362,10.331579063032114,-1.5527453290190962,1.2650098210806018,False,True,-1.40887757504985,synthetic_rv_proxy
2026-03-27,9.57135484683358,9.722948583094194,11.07125967025724,10.701979669785626,9.777371730188921,11.07125967025724,9.777371730188921,9.722948583094194,-1.293887940068318,1.3483110871630455,False,True,-1.3210995136156818,synthetic_rv_proxy
2026-03-30,4.857808942915836,9.634288870370298,10.987338450992807,10.690540128047047,9.75679218658711,10.987338450992807,9.75679218658711,9.634288870370298,-1.2305462644056977,1.3530495806225087,False,True,-1.2917979225141032,synthetic_rv_proxy
2026-03-31,4.876612097655531,9.640359413950723,11.108432299416265,10.698946231177839,9.784397549325059,11.108432299416265,9.784397549325059,9.640359413950723,-1.3240347500912062,1.468072885465542,False,True,-1.3960538177783732,synthetic_rv_proxy
2026-04-01,2.242555858789415,9.26835096797706,11.120906333279127,10.614157936175658,9.781878545915436,11.120906333279127,9.781878545915436,9.26835096797706,-1.3390277873636904,1.8525553653020665,False,True,-1.5957915763328785,synthetic_rv_proxy
2026-04-02,8.227119271728094,10.414878697377668,10.861495910348081,10.678770040934559,9.923388711846082,10.861495910348081,9.923388711846082,10.414878697377668,-0.9381071985019993,0.4466172129704127,False,True,-0.692362205736206,synthetic_rv_proxy
2026-04-03,9.187745263306926,8.919770055177091,9.817499037519124,10.094532243012898,9.977651610044218,9.817499037519124,9.977651610044218,8.919770055177091,0.16015257252509407,0.8977289823420325,True,False,-0.3687882049084692,synthetic_rv_proxy
2026-04-06,10.2705695210644,8.419780574773268,9.923738474710778,9.906863766329835,9.92347372789647,9.923738474710778,9.92347372789647,8.419780574773268,-0.00026474681430777025,1.5039578999375092,False,True,-0.7521113233759085,synthetic_rv_proxy
2026-04-07,9.482232204233805,8.859128707831458,9.968744931637099,9.946556701259398,9.879735126358261,9.968744931637099,9.879735126358261,8.859128707831458,-0.08900980527883817,1.1096162238056415,False,True,-0.5993130145422398,synthetic_rv_proxy
2026-04-08,9.21546095127217,7.617912654104996,9.167980832857062,9.923458595101367,9.844450061049475,9.167980832857062,9.844450061049475,7.617912654104996,0.6764692281924134,1.5500681787520652,True,False,-0.43679947527982677,synthetic_rv_proxy
2026-04-09,13.369137538424802,10.612226335857768,10.511534140466825,10.39174792494338,10.274817941138869,10.511534140466825,10.274817941138869,10.612226335857768,-0.2367161993279563,-0.10069219539094298,False,True,-0.06801200196850665,synthetic_rv_proxy
2026-04-10,29.634267993077422,21.51189658936217,16.319438354630535,13.720366632600712,12.56483660260453,16.319438354630535,12.56483660260453,21.51189658936217,-3.754601752026005,-5.192458234731635,False,True,0.7189282413528133,synthetic_rv_proxy
2026-04-13,35.74942918904246,24.797906370640323,17.971370246534562,14.464808210588787,13.280639772617253,17.971370246534562,13.280639772617253,24.797906370640323,-4.690730473917309,-6.826536124105761,False,True,1.067902825094226,synthetic_rv_proxy
2026-04-14,35.92054254548427,24.98042805347678,18.071057770307288,14.455506251872933,13.357230605430404,18.071057770307288,13.357230605430404,24.98042805347678,-4.713827164876884,-6.9093702831694905,False,True,1.0977715591463024,synthetic_rv_proxy
2026-04-15,36.52390093079456,25.199786974429344,18.239308417279407,14.551682737002977,13.243761906771798,18.239308417279407,13.243761906771798,25.199786974429344,-4.995546510507609,-6.960478557149937,False,True,0.9824660233211624,synthetic_rv_proxy
2026-04-16,34.35506277438527,24.88724033181714,18.127216004453008,14.571123029141411,13.228967724811419,18.127216004453008,13.228967724811419,24.88724033181714,-4.898248279641589,-6.760024327364132,False,True,0.9308880238612716,synthetic_rv_proxy
2026-04-17,19.807768378698942,26.940267018617696,19.499644654557986,15.476805436491897,13.850438337587157,19.499644654557986,13.850438337587157,26.940267018617696,-5.6492063169708295,-7.44062236405971,False,True,0.8957080235444401,synthetic_rv_proxy
