asset_a,asset_b,corr_calm,corr_crisis,delta
ORCL,XLE,0.10390337838499952,-0.24929821858909718,-0.3532015969740967
BAC,LRCX,0.14038279079266852,-0.21322144310719637,-0.3536042338998649
DD,MSFT,0.16595645591204689,-0.18792825189399848,-0.35388470780604536
ENPH,SPLV,0.11816206585002613,-0.23572412854131486,-0.353886194391341
AMAT,ENPH,0.20860333060870095,-0.14585931227926696,-0.3544626428879679
MSFT,NOC,0.09558815449730394,-0.25891841546631533,-0.3545065699636193
ENPH,MTSI,0.15626820002070976,-0.19849535406124139,-0.35476355408195115
TSLA,VZ,-0.011726835041957632,-0.366509409378027,-0.35478257433606936
CF,COST,0.07442363616052443,-0.28050664630872707,-0.3549302824692515
ICL,NVDA,0.05436498897734133,-0.3009436151929971,-0.35530860417033844
CF,REGN,0.10819814819827761,-0.24749086247797827,-0.3556890106762559
BEN,IVZ,0.4351969905422376,0.0793711744930547,-0.3558258160491829
VAL,XLP,0.0069818785349785705,-0.34912237751424874,-0.3561042560492273
DVN,SBUX,0.03807522774512388,-0.31807296308259403,-0.3561481908277179
CF,LLY,0.06120045803848725,-0.29497450960095545,-0.3561749676394427
DVN,IVZ,0.1859064504946684,-0.170280337945562,-0.3561867884402304
IPI,XLF,0.24628692316659545,-0.10996871520011477,-0.3562556383667102
GD,MOS,0.12465103031872642,-0.23167028968149364,-0.35632132000022004
CFG,IPI,0.22895221310917022,-0.12747814527633472,-0.35643035838550496
LLY,MKC,0.07867484555087975,-0.2788861339547613,-0.35756097950564103
ALL,NKE,0.1072887119322133,-0.25045528198826605,-0.35774399392047934
ASTS,XLP,-0.004253169515455697,-0.3620232413358713,-0.35777007182041565
MOS,PM,0.0964883043762014,-0.2621463502880142,-0.3586346546642156
PLD,STM,0.16993899685592304,-0.18892764556936012,-0.35886664242528316
MRK,MSFT,0.17011589482391387,-0.18922544868783642,-0.3593413435117503
BAC,CVX,0.18573919681372927,-0.17442441587994634,-0.3601636126936756
D,VZ,0.23925534948683388,-0.12096997687615879,-0.36022532636299265
AMD,IPI,0.12216112967824362,-0.2382222382886177,-0.3603833679668613
CF,TTMI,0.11068641852954274,-0.25039797096949584,-0.3610843894990386
CF,TRV,0.1305264088857752,-0.23219601192000364,-0.3627224208057789
BX,NKE,0.22650354013750917,-0.13660848164328787,-0.36311202178079705
JNJ,MKC,0.12746917507415653,-0.23618868752000557,-0.3636578625941621
BAC,HON,0.21085890406593188,-0.15334083292498973,-0.3641997369909216
ENPH,WM,0.03609958552144265,-0.328106144844098,-0.36420573036554066
JPM,NKE,0.1553911682615876,-0.20903103954010877,-0.3644222078016964
BKSY,INTC,0.21708258914556022,-0.1476500738942436,-0.3647326630398038
LXU,SPCX,0.011553700357454285,-0.35378535789349025,-0.36533905825094454
CF,MMM,0.13789801182123365,-0.22765114895093624,-0.3655491607721699
PFE,TSLA,0.023677591289274897,-0.3418802388620725,-0.3655578301513474
BAC,MMM,0.23538307372580636,-0.13094506482120732,-0.3663281385470137
CVX,MOS,0.21309279902687814,-0.1533176095726584,-0.36641040859953655
MKC,STLD,0.041029011571214406,-0.3254395893965658,-0.3664686009677802
AEP,STM,0.03956693938855465,-0.3271161142666072,-0.36668305365516185
SBUX,XLP,0.26707052681535365,-0.09982102937332578,-0.3668915561886794
SYF,XLE,0.30491447750219836,-0.06207192545587232,-0.36698640295807067
ENPH,LLY,0.07132614847364771,-0.2958115906192014,-0.36713773909284914
CVX,MSFT,0.12110768356211034,-0.24619907322772844,-0.36730675678983876
MSFT,TRV,0.13433865827348754,-0.23323298622924962,-0.36757164450273716
AMAT,XLE,0.1410679174010748,-0.22652949563557748,-0.3675974130366523
CF,VUG,0.18834031019913353,-0.1796281675015758,-0.3679684777007093
DUK,MSFT,0.0982037650053222,-0.26982987205578934,-0.36803363706111153
BAC,NOC,0.15737422081371646,-0.210711354871669,-0.36808557568538547
ENPH,ORCL,0.08993689952112474,-0.2782767981741066,-0.3682136976952314
CL,LXU,-0.0002588166264762926,-0.36859604045432015,-0.36833722382784384
MSFT,PG,0.17474330891979184,-0.19362458915967928,-0.3683678980794711
HPQ,NEE,0.10721614928363395,-0.26117815003542905,-0.368394299319063
CW,MOS,0.13737743169296676,-0.23163139451616083,-0.36900882620912756
HII,MKC,0.08693737363069202,-0.28219275654095605,-0.3691301301716481
CF,PLTR,0.026632983683119713,-0.3427665540090579,-0.36939953769217765
HMC,SMCI,0.18366763815158887,-0.18612142396598458,-0.36978906211757345
MOS,RTX,0.1753133304772656,-0.19485319726432912,-0.37016652774159475
ALL,MKC,0.12971648450180145,-0.24063269856783617,-0.3703491830696376
MMM,MOS,0.17395821062667963,-0.1965720398346981,-0.3705302504613777
COST,ENPH,0.07503242084458701,-0.29553168376538214,-0.37056410460996914
PEP,XLE,0.07750139788247062,-0.293194424029281,-0.3706958219117516
IYR,MSFT,0.22563157530603947,-0.1452032432565398,-0.37083481856257927
ENPH,RTX,0.082815423456113,-0.2880977888814846,-0.37091321233759755
CF,NOC,0.13224336884445603,-0.23882988353394016,-0.37107325237839617
INTC,T,0.12798056077242054,-0.24334411144099277,-0.3713246722134133
SBUX,XLV,0.30548718741112324,-0.06629293802815679,-0.37178012543928
BAC,PEP,0.17421898040542141,-0.19763427898401448,-0.3718532593894359
PFE,SMG,0.07045491988324694,-0.30195608114102124,-0.37241100102426816
ARKK,BAC,0.2698307453803046,-0.10282895204543589,-0.3726596974257405
CAG,CL,0.19407537229044794,-0.17863858901116791,-0.3727139613016158
MSFT,REGN,0.10319962973477292,-0.2695687823010718,-0.3727684120358447
BAC,JNJ,0.17874184604140192,-0.1943875286228495,-0.37312937466425145
NKE,RTX,0.13556684578674308,-0.2383642941221877,-0.3739311399089308
BAC,STLD,0.22442835272499145,-0.1496063374185479,-0.37403469014353935
MOS,UAN,0.23992559362020777,-0.13430813906135805,-0.3742337326815658
MU,PYPL,0.16491950401957417,-0.20952873915320874,-0.3744482431727829
MSFT,UAN,0.02164727844533611,-0.3531090593001095,-0.3747563377454456
MOS,STLD,0.26270768744356277,-0.11215213746993051,-0.3748598249134933
NKE,SPLV,0.30793842700123697,-0.06709039504797715,-0.3750288220492141
BAC,MCD,0.16796209075961827,-0.20708712081382052,-0.3750492115734388
PYPL,TTMI,0.15357396866631254,-0.22165403018052252,-0.37522799884683505
PG,XLE,0.08828934148765487,-0.2870991970537886,-0.3753885385414435
SO,XLE,0.13815215084829727,-0.23740762132442544,-0.37555977217272274
BAC,RTX,0.22410055024871187,-0.15184166252858344,-0.37594221277729534
VNQ,XLE,0.21185464032212722,-0.16432880055868254,-0.3761834408808098
LMT,MSFT,0.08793261713790289,-0.2888052987499199,-0.3767379158878228
KO,STM,0.08335254052392835,-0.29354203434705933,-0.37689457487098765
ABBV,NKE,0.11153253944634745,-0.2655442684191232,-0.37707680786547065
CTVA,XLV,0.1805026688807504,-0.19665597578499522,-0.3771586446657456
BA,ENPH,0.11775241852167322,-0.2598560135960311,-0.37760843211770434
CF,UNH,0.11793532507464781,-0.25969208089898727,-0.3776274059736351
HMC,MO,0.09791841015370294,-0.28026268933693854,-0.3781810994906415
SYF,XLP,0.12318461263900946,-0.25518343300081653,-0.37836804563982596
ENPH,NOC,0.05225948365698076,-0.32628584267982064,-0.3785453263368014
BAC,TTMI,0.21471694920206078,-0.16417562897226756,-0.3788925781743283
HPQ,XLF,0.27681358814200485,-0.10262548971082547,-0.3794390778528303
BAC,PM,0.11442970363654797,-0.2650471455735117,-0.3794768492100597
DD,ENPH,0.161136190599306,-0.2186841911850092,-0.3798203817843152
FMC,NEE,0.11961698207432837,-0.26027116292183455,-0.3798881449961629
MMM,NKE,0.17800203300344136,-0.20203767222080857,-0.3800397052242499
MMM,MSFT,0.16875833706119914,-0.211335185932024,-0.38009352299322313
BAC,CW,0.15595826010696767,-0.224317472049325,-0.3802757321562927
ENPH,HII,0.07668075865654964,-0.3037144784854602,-0.38039523714200985
IPI,SHEL,0.24327971697408898,-0.13714398358495725,-0.38042370055904623
ENPH,GD,0.07784993733184079,-0.3028817633471171,-0.3807317006789579
LMT,NKE,0.10104689425256184,-0.2797368888526772,-0.3807837831052391
DD,NKE,0.15201579661443643,-0.2288627718586322,-0.38087856847306867
BAC,LLY,0.14525116310017988,-0.2356945180868203,-0.3809456811870002
GOOGL,XLE,0.1288191589567294,-0.2528405675603013,-0.38165972651703073
ENPH,UNH,0.08030203500908158,-0.30201208056062284,-0.3823141155697044
SEDG,TDW,0.0845404360769916,-0.29779182801209825,-0.3823322640890898
GOOGL,PYPL,0.26435972371462974,-0.11826456372170335,-0.3826242874363331
BAC,MU,0.1336850969894696,-0.2492094009681025,-0.38289449795757213
ICL,RF,0.1279403629733959,-0.25500274850726723,-0.3829431114806631
BAC,SO,0.1405338790392504,-0.24265610128292658,-0.383189980322177
CVX,NKE,0.10122067255404539,-0.28238488790911087,-0.38360556046315625
BAYRY,BEN,0.25607021538813024,-0.1275779957023806,-0.38364821109051084
BAYRY,DVN,0.13819508843283534,-0.2455479516752213,-0.38374304010805665
BAC,GD,0.18835062180705336,-0.19622032739672915,-0.38457094920378254
CAG,CFG,0.07454197726388075,-0.3100913081919438,-0.38463328545582454
AFL,STM,0.13717133169804932,-0.24753188250866637,-0.3847032142067157
IRDM,RF,0.15433193906921716,-0.23090280310250824,-0.3852347421717254
AMAT,BAC,0.1719506201493911,-0.21349780578734476,-0.3854484259367359
UAN,XLP,0.03456431936778878,-0.3512530436728878,-0.3858173630406766
GD,NKE,0.1250929528263159,-0.2611246028050088,-0.38621755563132476
ENPH,MMM,0.0914067799001993,-0.2949154158293037,-0.386322195729503
CF,CTVA,0.3541114992495618,-0.03256464789514975,-0.38667614714471155
RF,SEDG,0.11754668919688628,-0.2693060274411546,-0.3868527166380409
ALL,MSFT,0.11809435221196612,-0.2691243024935172,-0.38721865470548333
AMAT,CF,0.10307294027850093,-0.28456454874468146,-0.3876374890231824
BLK,MKC,0.12977670940736866,-0.2578685137150235,-0.38764522312239214
MOS,XBI,0.18564589456020206,-0.20203872570761217,-0.38768462026781425
CW,NKE,0.09347490789718646,-0.2946999911244169,-0.3881748990216034
BAC,CFG,0.7505728921143734,0.3621033206324504,-0.388469571481923
COST,XLE,0.05313819106570894,-0.3356095515798408,-0.38874774264554973
ENPH,SCHW,0.12513136145174059,-0.26364578092117974,-0.3887771423729203
ABBV,ENPH,0.05083256792399598,-0.3380563700940529,-0.3888889380180489
MKC,TDG,0.08786823097654743,-0.30171943357610576,-0.3895876645526532
DG,NKE,0.17628190604217378,-0.21342386418581014,-0.3897057702279839
BEN,KMB,0.1155006527212319,-0.27428946366179396,-0.38979011638302585
DUK,NKE,0.09816212097045479,-0.2919479398496603,-0.39011006082011507
CB,CF,0.1445231954443584,-0.2456677414862552,-0.3901909369306136
DUK,MKC,0.12924448357124527,-0.26116059879481673,-0.390405082366062
BAC,DE,0.19963892242839215,-0.19079564493316734,-0.39043456736155946
CF,LMT,0.13283929505420244,-0.2576345736877046,-0.39047386874190704
CW,MSFT,0.09797428266852624,-0.292504775385274,-0.39047905805380023
DVN,SPCX,-0.02224019789169078,-0.4134293334240099,-0.3911891355323191
MSFT,PLD,0.15809194293828932,-0.2337445240057358,-0.39183646694402513
CF,XBI,0.17942727109862044,-0.21306631649537777,-0.3924935875939982
IPI,SMCI,0.08297440187093033,-0.3099846313728456,-0.3929590332437759
AEP,MKC,0.13168047244799738,-0.2612976879881766,-0.39297816043617395
CPB,TSLA,-0.0071152955047505614,-0.40010946087907817,-0.39299416537432763
GIS,TDW,0.02615187535316701,-0.3673014504803136,-0.3934533258334806
STM,VLO,0.10448419995390636,-0.28907099399477865,-0.393555193948685
CPB,XLF,0.1932834073621444,-0.2003434550478493,-0.39362686240999367
MOS,TDG,0.13051901595322626,-0.2631649663963481,-0.39368398234957436
HON,NKE,0.1465631632822727,-0.24719031625075005,-0.39375347953302275
FITB,PFE,0.13448186450415398,-0.25941421142103893,-0.39389607592519293
AEP,MSFT,0.11041195723434014,-0.28357444380181,-0.3939864010361501
MKC,PEP,0.16127116482400972,-0.23278916072881173,-0.39406032555282144
SYF,XLV,0.1887597040800218,-0.20580032779537288,-0.3945600318753947
AMD,PYPL,0.18226436162092308,-0.21252912988512906,-0.39479349150605214
ENPH,MCD,0.09550183349220819,-0.2999917732623722,-0.3954936067545804
AEP,NKE,0.0914376097874659,-0.3046094149952764,-0.3960470247827423
LLY,XLE,0.055726391827541175,-0.3406332224164269,-0.3963596142439681
ASTS,NKE,0.057586491671922306,-0.3388784435396398,-0.3964649352115621
KO,PFE,0.2869071895817856,-0.10982988171672388,-0.3967370712985095
ENPH,JPM,0.10013643294831279,-0.2966262599489312,-0.396762692897244
MO,XLV,0.21112224823792247,-0.18655431217842888,-0.39767656041635135
AMAT,PYPL,0.24222490658280496,-0.15588389496483865,-0.3981088015476436
DOW,SPCX,0.028202793457538552,-0.3716097427733413,-0.39981253623087987
MSFT,SO,0.10523580256759836,-0.2947188996118217,-0.39995470217942003
PFE,TGT,0.179349664904315,-0.22063034518789645,-0.39998001009221146
ABBV,MKC,0.1701691660270858,-0.2301350663381775,-0.4003042323652633
ENPH,REGN,0.08085784900258791,-0.3198854655314572,-0.4007433145340451
ENPH,TDG,0.1000030118373231,-0.3007501440938545,-0.40075315593117755
NKE,PEP,0.1250807329105804,-0.27573195999851363,-0.40081269290909405
MSFT,RTX,0.17064351193396735,-0.23077809511245675,-0.4014216070464241
MU,XLE,0.14932314801515775,-0.2521080183272745,-0.40143116634243226
DG,ENPH,0.09115600449850049,-0.31059691787973187,-0.40175292237823235
CF,JPM,0.18312120070978047,-0.21873372941083707,-0.40185493012061757
CVX,STM,0.11971051274878854,-0.2822146634323915,-0.40192517618118
MSFT,TTMI,0.16486722992888408,-0.23783043638286902,-0.4026976663117531
SCHW,VZ,0.15241295273734098,-0.2513547056833422,-0.4037676584206832
ENPH,IYR,0.17147711824698555,-0.23232074473103345,-0.403797862978019
D,PFE,0.15352350684000216,-0.251125950379053,-0.40464945721905515
CSCO,NKE,0.16411515729276602,-0.24064994571531179,-0.4047651030080778
CB,NKE,0.09697659614782918,-0.30804564248359895,-0.4050222386314281
AFL,DVN,0.08174034860076376,-0.3233286618153546,-0.4050690104161183
ENPH,IBM,0.08752594010907026,-0.3177471619285809,-0.40527310203765116
MKC,MTSI,-0.010096288448181907,-0.4156601907352167,-0.4055639022870348
BAC,COST,0.1596211271488842,-0.2461273101665673,-0.4057484373154515
IVZ,VZ,0.16927478495307127,-0.2365313950542184,-0.4058061800072897
MSFT,STLD,0.15251956037215234,-0.2538177864096187,-0.406337346781771
IPI,TSLA,0.06107543024629842,-0.3455040183167454,-0.4065794485630438
CF,TDG,0.1463198451138147,-0.2606343148698961,-0.40695415998371076
LXU,MCHP,0.05912883978233801,-0.3480502823644667,-0.40717912214680474
MRK,STM,0.09941835801285957,-0.3077680062810737,-0.4071863642939333
MSFT,NTR,0.04465411841958349,-0.3626441275508197,-0.4072982459704032
DD,MOS,0.27261913955737965,-0.13474967140552052,-0.4073688109629002
MCD,XLE,0.09001587427942057,-0.3190417625066776,-0.4090576367860982
BAC,DG,0.1015042707658183,-0.3075563188408902,-0.4090605896067085
GD,MSFT,0.13574618891114063,-0.27331960434122143,-0.40906579325236203
CF,UAN,0.30046526821216984,-0.10951963863552044,-0.4099849068476903
ENPH,VNQ,0.1639430612146001,-0.2460930060228122,-0.41003606723741226
DE,NKE,0.14207891722159566,-0.2683004762854189,-0.4103793935070146
PYPL,VUG,0.46295843228374933,0.05226492963714226,-0.4106935026466071
DE,ENPH,0.12632428550235233,-0.2847485555949514,-0.4110728410973037
IPI,O,0.030511327104133505,-0.3806593189296125,-0.41117064603374603
ANDE,SCHD,0.33886821548715174,-0.07237308462719273,-0.41124130011434445
BAC,TRV,0.24673577507328068,-0.1647336379412472,-0.4114694130145279
COST,MKC,0.12351626004083306,-0.28798476859841704,-0.4115010286392501
CAG,TSLA,-0.017636720478378345,-0.4292043391227746,-0.4115676186443963
CRWD,MOS,-0.010954183517761314,-0.4227719496775766,-0.41181776615981525
ENPH,HON,0.1656588520019505,-0.24663692440129517,-0.41229577640324566
LXU,NEE,0.018897453328140728,-0.3934044763894775,-0.41230192971761825
HMC,SBUX,0.11202471779698717,-0.3005137337902372,-0.41253845158722435
BAC,UAN,0.12805338680084716,-0.28477172866909256,-0.4128251154699397
NKE,PLD,0.15692595151312402,-0.2561354488111062,-0.4130614003242302
CAT,ENPH,0.12693950852887662,-0.28617903208561213,-0.4131185406144887
HON,MSFT,0.1914058746708605,-0.22197227648803172,-0.4133781511588922
BEN,NUE,0.15725557336324866,-0.2564031885368005,-0.41365876190004913
ASTS,DVN,0.015094562512874929,-0.39883965244850983,-0.41393421496138477
SBUX,STM,0.19437120896496465,-0.2197161598068483,-0.41408736877181296
CB,MKC,0.12164142675672636,-0.29271033550287967,-0.414351762259606
DG,MOS,0.089772677244733,-0.3247707676416859,-0.4145434448864189
HMC,INTC,0.13041107355969003,-0.2848429318540897,-0.41525400541377977
O,XLV,0.2616249859570488,-0.1542402156862467,-0.41586520164329555
REGN,XLE,0.09663540076186732,-0.32026322510884786,-0.4168986258707152
ABBV,CF,0.07149187868611914,-0.34550073883589627,-0.41699261752201544
ENPH,VUG,0.2450465065109725,-0.17196207891829518,-0.41700858542926766
MOS,VUG,0.24829783488139628,-0.16909457443842868,-0.41739240931982496
STM,TSLA,0.2396657031556444,-0.17791501257139336,-0.41758071572703775
BA,BEN,0.13986664009625085,-0.2778129283020901,-0.417679568398341
BEN,MRK,0.10834665909436561,-0.31027316500165286,-0.4186198240960185
AMD,HMC,0.10115076291753343,-0.31750227768533296,-0.4186530406028664
LXU,XLF,0.16073664764498016,-0.25865027916575695,-0.4193869268107371
CAG,MCHP,0.011582176766631591,-0.4082501915859226,-0.41983236835255416
DE,MSFT,0.14981864350006044,-0.27009982977407265,-0.4199184732741331
CB,MSFT,0.10719660705276686,-0.3127813237692857,-0.41997793082205254
CF,NUE,0.2767672080648075,-0.1433827180665717,-0.4201499261313792
HMC,IVZ,0.25811608566352146,-0.1621797284023582,-0.4202958140658797
BAC,GOOGL,0.1662545230013087,-0.25411875813870805,-0.4203732811400167
CF,GD,0.17555528656759475,-0.24506961052125226,-0.420624897088847
STLD,STM,0.22732325249523053,-0.19339482334302013,-0.42071807583825066
MCHP,XLU,0.08867502764858481,-0.33231421478834366,-0.4209892424369285
BKSY,SPCX,0.19006554233289658,-0.2310673400285656,-0.4211328823614622
FMC,MCHP,0.11139965745048098,-0.31023176106329814,-0.4216314185137791
JPM,MSFT,0.21924628065907434,-0.20242091298311662,-0.42166719364219096
BEN,VLO,0.09676443292729005,-0.32499109266934084,-0.4217555255966309
AMD,NKE,0.11225334340515887,-0.309974377206114,-0.42222772061127284
BAC,SPLV,0.28717798800514704,-0.13608120613496053,-0.4232591941401076
UAN,XLV,0.07642761409957792,-0.3468656190250402,-0.42329323312461814
DG,MSFT,0.07464762275468691,-0.3487041033984301,-0.423351726153117
CPB,MCHP,0.023454051212788565,-0.3999733294115102,-0.42342738062429874
CF,HEI,0.17314797538570786,-0.25055060550717545,-0.4236985808928833
BEN,PG,0.10268775836502568,-0.3213956155226736,-0.4240833738876993
FMC,SPCX,-0.0275739967336451,-0.45176808982751604,-0.42419409309387096
CL,IPI,0.013793634420753893,-0.41074429278718955,-0.4245379272079434
BKSY,PYPL,0.20477465634895617,-0.22011982004215452,-0.42489447639111066
HMC,SPCX,-0.016301859885340293,-0.44147097033371585,-0.4251691104483756
MKC,O,0.19911089963141965,-0.2260960421277311,-0.42520694175915075
LLY,NKE,0.11027336318012955,-0.31539717059322353,-0.42567053377335307
PLTR,XLP,-0.07034903809608556,-0.4960891155806473,-0.4257400774845617
CSCO,STM,0.36747662069557396,-0.05836447478995854,-0.4258410954855325
CF,HON,0.205338273439307,-0.2206772754420874,-0.42601554888139437
DVN,TTMI,0.10526966550797981,-0.3207681933484333,-0.4260378588564131
JNJ,NKE,0.1524123477233275,-0.2736447643206547,-0.4260571120439822
CF,USMV,0.16362164530168216,-0.2628249675833316,-0.4264466128850138
AMD,XLP,0.06975721024434813,-0.3570502196592083,-0.4268074299035564
CAT,NKE,0.1435217580159982,-0.2833211852317273,-0.4268429432477255
BEN,VIG,0.5785322184726377,0.15133937828689373,-0.427192840185744
BEN,ORCL,0.16228020242971844,-0.26523252930668945,-0.4275127317364079
CB,STM,0.09605656002702141,-0.33153090494657667,-0.42758746497359806
PEP,STM,0.08590346052512102,-0.3419399846722482,-0.42784344519736917
INTC,MSFT,0.3927439759314717,-0.03521546607916159,-0.4279594420106333
BEN,CFG,0.5157217693736447,0.08775930984970251,-0.4279624595239422
PFE,TDW,0.06265132890099692,-0.36540891366099437,-0.42806024256199127
CAG,XLF,0.1976747061458289,-0.2309687032161971,-0.42864340936202605
CW,ENPH,0.14794165601053857,-0.2810887463950367,-0.42903040240557533
CSCO,MKC,0.13291771624667045,-0.29628798006370627,-0.42920569631037675
AEP,XLE,0.1474502164206881,-0.28217808243445214,-0.4296282988551402
STM,UNH,0.06433415385775915,-0.3653730469070585,-0.42970720076481767
BLK,CF,0.18016895108312098,-0.2500261893422589,-0.4301951404253799
ABBV,MOS,0.06268021354728931,-0.367597874990448,-0.4302780885377373
IPI,SMG,0.15537749894188585,-0.27536052713821163,-0.4307380260800975
JNJ,STM,0.07867911667193977,-0.35208432765814435,-0.4307634443300841
IYR,MKC,0.2844599616087454,-0.14661680165886068,-0.43107676326760613
MCHP,SEDG,0.2685844443730156,-0.16263362018321068,-0.43121806455622624
AFL,HMC,0.10273980360758944,-0.32868443125477875,-0.4314242348623682
KHC,VAL,0.09371396810962651,-0.3377395367250159,-0.4314535048346424
ENPH,HEI,0.15693842965777569,-0.27461957756854705,-0.43155800722632276
INTC,LXU,0.05019710122864699,-0.3820592554078078,-0.4322563566364548
BEN,LRCX,0.11414468650428754,-0.3182328671403375,-0.43237755364462505
CF,STLD,0.26762607434842456,-0.16552657086396227,-0.43315264521238683
DVN,LRCX,0.05631465236683905,-0.3769471522336853,-0.4332618046005243
COST,NKE,0.1401806097313803,-0.2932550036301,-0.4334356133614803
SPCX,VZ,0.025347102445001025,-0.4087885981363364,-0.43413570058133744
BLK,MOS,0.1988017466589001,-0.23550070086299316,-0.4343024475218933
NKE,STLD,0.1322685850966952,-0.30304560876041176,-0.43531419385710696
CFG,FMC,0.18085400638183208,-0.25480495577673,-0.4356589621585621
PFE,VAL,0.02780460267018492,-0.4081533228104756,-0.43595792548066054
BEN,XOM,0.12101999842503028,-0.31501389956156856,-0.43603389798659886
ARKK,MSFT,0.4023242215288776,-0.03445482553383398,-0.4367790470627116
D,HPQ,0.07610461462490817,-0.36110090563238934,-0.43720552025729753
CF,CW,0.18363552241685754,-0.25392693306335257,-0.4375624554802101
BAC,BX,0.363807558498106,-0.07377188763057876,-0.4375794461286847
BA,XLE,0.21036110329861948,-0.22778157018787634,-0.4381426734864958
CF,DD,0.2566651685113848,-0.181690026094816,-0.4383551946062008
UAN,XLE,0.26128880284289324,-0.1771669688413923,-0.4384557716842855
JNJ,XLE,0.13130595095471737,-0.3071560227628197,-0.4384619737175371
MSFT,PEP,0.17363513899159788,-0.2648436041990147,-0.4384787431906126
AMAT,BEN,0.10967321190225549,-0.3289501977858314,-0.4386234096880869
CRWD,ENPH,0.18022997743565544,-0.2586340122012362,-0.43886398963689166
CF,MU,0.1180035120930192,-0.32112431098636157,-0.43912782307938075
STM,XOM,0.09805527007352138,-0.3410886725395605,-0.4391439426130819
ASTS,XLV,0.03354356070961375,-0.40560607221049305,-0.4391496329201068
BAC,CAT,0.24108844734516247,-0.19892219955783377,-0.44001064690299624
ENPH,XBI,0.24084057981382676,-0.19934105181939912,-0.4401816316332259
FITB,IPI,0.20943268743296356,-0.23115083837071196,-0.44058352580367555
STM,UAN,0.07737625871851495,-0.363389416755153,-0.44076567547366796
VIG,XLV,0.6931944413980462,0.2522279284341757,-0.4409665129638705
AMD,XLV,0.1939774827453666,-0.24780143857618228,-0.4417789213215489
IPI,VIG,0.20253301174849506,-0.239717855646081,-0.4422508673945761
CAT,MSFT,0.1681335179907216,-0.27434713918842013,-0.44248065717914176
DVY,ENPH,0.16969207957038313,-0.27286185968892684,-0.44255393925930997
MOS,QQQ,0.1980560589799611,-0.2448271486330077,-0.4428832076129688
MCD,NKE,0.16809049393917333,-0.2749154309176569,-0.4430059248568302
BAYRY,VZ,0.12088693832412076,-0.3221697176557919,-0.4430566559799126
CSCO,DVN,0.075638170553303,-0.36769988147874716,-0.4433380520320502
BAC,TDG,0.18717126194267242,-0.25629795238783837,-0.4434692143305108
IYR,STM,0.19155342540476425,-0.25208948315884366,-0.4436429085636079
CF,RTX,0.23112657063202935,-0.21324191644594553,-0.4443684870779749
KMB,STM,0.05950973517292491,-0.3852592920813563,-0.4447690272542812
C,VZ,0.20287515825576796,-0.24199541731958638,-0.44487057557535437
CF,VLO,0.27757991264449533,-0.16745121500632856,-0.44503112765082387
DUK,XLE,0.1826761473404772,-0.2623619406208045,-0.4450380879612817
MKC,PSX,0.04628644852702273,-0.3988764387371115,-0.4451628872641342
PM,STM,0.08312963664734109,-0.3620657661308223,-0.4451954027781634
TSLA,XLU,0.009000805294747255,-0.43715243898789125,-0.4461532442826385
LRCX,PYPL,0.2508410178701226,-0.19546215046043283,-0.4463031683305554
RKLB,STM,0.21132991347493907,-0.2351023602989166,-0.44643227377385564
BEN,DD,0.1709522367688509,-0.27549445469823863,-0.44644669146708954
SEDG,TSLA,0.15941186418783887,-0.28760506273695613,-0.447016926924795
NTR,XLP,0.14144704141528303,-0.30623681031220085,-0.4476838517274839
SCHW,STM,0.24298103662128515,-0.20556558416028983,-0.448546620781575
VLO,XLP,0.08970248412339628,-0.35917960994940384,-0.4488820940728001
DG,XLE,0.03801242579975935,-0.4112708838614149,-0.44928330966117425
CL,STM,0.08780594474010892,-0.36151460991071327,-0.4493205546508222
BAC,CTVA,0.28289636094070425,-0.1664266065306619,-0.44932296747136613
LLY,STM,0.08808946119002098,-0.3615813670590001,-0.4496708282490211
HPQ,TDW,0.07959409395685015,-0.3704812408102325,-0.4500753347670826
NKE,SO,0.10087183024125167,-0.34946387090099235,-0.450335701142244
CPB,NEE,0.18328300801601083,-0.2672496110809547,-0.4505326190969655
DOW,NEE,0.04199111656390796,-0.4085628252547878,-0.4505539418186958
CF,QQQ,0.17254764484528098,-0.27800965511195347,-0.4505572999572345
GIS,VIG,0.30974857548795126,-0.14084869095394337,-0.45059726644189463
DD,STM,0.22649457021062497,-0.2242727606976032,-0.4507673309082282
HII,NKE,0.12985417445982073,-0.3209742451782072,-0.45082841963802794
ENPH,USMV,0.183455044463716,-0.2674235098172092,-0.45087855428092516
MKC,XBI,0.08955817787891937,-0.36138980857488845,-0.45094798645380785
XBI,XLE,0.21542892459977878,-0.23565749926676607,-0.45108642386654485
BEN,CSCO,0.2176159463081674,-0.23395431711385362,-0.451570263422021
BEN,HEI,0.07847766814916764,-0.37320517787463653,-0.45168284602380415
MCD,MSFT,0.17439659149821826,-0.27753022976573405,-0.45192682126395234
AFL,XLV,0.29263818719011575,-0.15957058138568717,-0.45220876857580294
FMC,TSLA,0.09272053634345503,-0.3601399569091721,-0.4528604932526271
DVN,MRK,0.03215855645404632,-0.42077355100122626,-0.45293210745527257
BEN,WM,0.11813479104842795,-0.33498475956767954,-0.4531195506161075
NUE,STM,0.1984520129700583,-0.25513691601023697,-0.45358892898029524
LRCX,VZ,0.05189270165975583,-0.40175258127033453,-0.4536452829300904
VLO,XLV,0.13911916840313282,-0.3145974698267429,-0.45371663822987574
CSCO,VZ,0.11107455614411149,-0.3426723998079378,-0.4537469559520493
