date,mkt_ret,vol21,avg_corr,state_id,regime,p_state_0,p_state_1,p_state_2
2018-07-17,0.0043420535702952965,0.09192642842945332,0.22640515236357459,2,low_vol,8.236812169028706e-06,1.1259794332597845e-08,0.9999917519284286
2018-07-18,0.0026053040909981276,0.09219119483639679,0.23223029160813305,2,low_vol,7.924682089618281e-06,1.097351572541049e-08,0.9999920643446065
2018-07-19,-0.0006789685714749616,0.0903814150479561,0.22991199755262173,2,low_vol,7.225773489757851e-06,1.105127223172374e-08,0.9999927631768439
2018-07-20,-0.0031425485638832697,0.09107103819175773,0.23100697965659017,2,low_vol,8.660714994846207e-06,1.324271350286047e-08,0.9999913260411291
2018-07-23,-0.0006643770476641812,0.08831829983103574,0.23749387960123453,2,low_vol,6.716462888560931e-06,1.4227750975127974e-08,0.9999932693107487
2018-07-24,-0.0011223274409563107,0.08827790215526328,0.22601488663087438,2,low_vol,6.438741940519468e-06,1.1485052303968472e-08,0.9999935497716005
2018-07-25,0.008223802568814366,0.07936547670635842,0.22725871590422192,2,low_vol,6.5564302488316644e-06,4.111338716287653e-08,0.9999934024562478
2018-07-26,0.0036587522790745486,0.0797671356592879,0.1984706004918974,2,low_vol,4.078877991542117e-06,1.151937500751946e-08,0.9999959096032381
2018-07-27,-0.007821448418134343,0.07712781402796305,0.19584712190800993,2,low_vol,7.7899893451652e-06,3.3622416998625106e-08,0.999992176389833
2018-07-30,-0.007094296332495504,0.08179197175841585,0.18795467559313628,2,low_vol,7.990746343301607e-06,1.7657652471313577e-08,0.9999919915965243
2018-07-31,0.008262099538166973,0.08561974066464795,0.2085251095171803,2,low_vol,7.904169512470776e-06,1.8534356613600944e-08,0.9999920772957084
2018-08-01,-0.004188076790249343,0.08763013845498739,0.21810203617169452,2,low_vol,7.612345250370975e-06,1.3495460815215399e-08,0.9999923741597471
2018-08-02,0.006476366198962291,0.08872386431562414,0.21927745101627202,2,low_vol,7.788988045244434e-06,1.4322755040033273e-08,0.999992196689596
2018-08-03,0.0032079290102429493,0.08501437989241119,0.2133574599430753,2,low_vol,5.136006616272189e-06,1.0641503595504142e-08,0.9999948533500738
2018-08-06,0.003851849041409359,0.08230617725722376,0.20057137596689847,2,low_vol,4.5115166381674266e-06,1.0185482930427738e-08,0.999995478297242
2018-08-07,0.003841460838009464,0.07953940003241236,0.19485630285116706,2,low_vol,4.000736229958684e-06,1.0914365363900086e-08,0.9999959883506084
2018-08-08,-0.0017069013102676027,0.07991618439816946,0.19463563953202603,2,low_vol,4.184059707129113e-06,1.0289536303122065e-08,0.9999958056520624
2018-08-09,-0.0014530511428931044,0.07443608369539229,0.1770628947891872,2,low_vol,3.4359986776985523e-06,1.1099350342319543e-08,0.9999965529009682
2018-08-10,-0.006738882723501374,0.07566114846689134,0.17333464268138346,2,low_vol,6.007936951465856e-06,1.913420031649654e-08,0.9999939729277415
2018-08-13,-0.005220844010867149,0.07807029599799438,0.17958796401038038,2,low_vol,5.314453072679588e-06,1.3487419248582638e-08,0.9999946720596253
2018-08-14,0.007012237083836502,0.08080678780039004,0.17830172450375859,2,low_vol,5.412499539135989e-06,1.1453864205804807e-08,0.9999945760466048
2018-08-15,-0.007579251394984844,0.08424596501161523,0.18707565713032098,2,low_vol,9.596533980679163e-06,1.6929682934107446e-08,0.9999903865380547
2018-08-16,0.0076527428907288845,0.08795525910349045,0.1856829479522504,2,low_vol,8.63141893186501e-06,1.0855588373582415e-08,0.9999913577240122
2018-08-17,0.004605009683494792,0.08916545624399135,0.20012723117175754,2,low_vol,6.8812902548401306e-06,8.138731328185918e-09,0.9999931105722625
2018-08-20,0.0040134424150504965,0.08894879995086953,0.19128603340036862,2,low_vol,6.6341238913421565e-06,6.8473738480696625e-09,0.9999933590299822
2018-08-21,0.0035797490859030144,0.08927094939259253,0.18738475458928205,2,low_vol,6.708094518228516e-06,6.252310521904566e-09,0.9999932856524396
2018-08-22,-0.001373836356473601,0.08935128310128841,0.18923937666827315,2,low_vol,6.727369846101674e-06,6.066765727450034e-09,0.9999932665640932
2018-08-23,-0.0015953514676650478,0.08576494065570722,0.1855630646043507,2,low_vol,5.516467201459258e-06,6.481323724908531e-09,0.9999944770504674
2018-08-24,0.006423064387864037,0.08754662531324317,0.17877817565058515,2,low_vol,7.462737850258036e-06,8.163947978299902e-09,0.999992529096457
2018-08-27,0.006132208125438197,0.08374719729399703,0.1844733176650618,2,low_vol,5.666171759580535e-06,9.448163546099408e-09,0.9999943243799035
2018-08-28,0.0009532973888655896,0.07797820569499465,0.19182933823062703,2,low_vol,3.5896232643687575e-06,1.0237842581989709e-08,0.9999964001391384
2018-08-29,0.004338991835998176,0.07495791318726036,0.17439054103281224,2,low_vol,3.4723502988745064e-06,1.1058349302230904e-08,0.9999965165904275
2018-08-30,-0.005870709160852729,0.07678105133608179,0.1597207198465874,2,low_vol,5.56552989239828e-06,1.1953600050384816e-08,0.9999944225174677
2018-08-31,0.0017049714533171906,0.07459710565632358,0.17410703299795954,2,low_vol,3.184129265914697e-06,9.70950163218178e-09,0.99999680616166
2018-09-04,-0.0013202121042782354,0.07473148755679138,0.18352700431232025,2,low_vol,3.4415077791709414e-06,1.2113776933757226e-08,0.9999965463780948
2018-09-05,-0.001309717740873094,0.07439825692013491,0.17995234208810965,2,low_vol,3.3962008318114422e-06,1.1624235716953359e-08,0.9999965921764529
2018-09-06,-0.0023832560641155946,0.07428094168588124,0.161727166157181,2,low_vol,3.610663993535061e-06,9.221836865327885e-09,0.9999963801157753
2018-09-07,-0.003217311289461618,0.07501920340519298,0.16244184008895854,2,low_vol,3.9284661732341756e-06,9.574044681553276e-09,0.9999960619611791
2018-09-10,0.00409841144011362,0.07575474146861373,0.18307116040786842,2,low_vol,3.50842504734785e-06,1.1862056144446714e-08,0.9999964797123656
2018-09-11,0.000722837889135736,0.07081847111522244,0.17513493865706556,2,low_vol,2.938015403258431e-06,1.3829982263779566e-08,0.9999970481556286
2018-09-12,0.001225884687060158,0.06708592514183612,0.14372748236458424,2,low_vol,2.7725259540560287e-06,1.1411382211368204e-08,0.9999972160624209
2018-09-13,0.004226619103197355,0.06476393816403973,0.14415457406298293,2,low_vol,2.87863537235843e-06,1.7212121598027043e-08,0.9999971041512347
