date,laspeyres_p,paasche_p,fisher_p,laspeyres_q,paasche_q,fisher_q,nominal_fisher_product,nominal_sqrt_fisher,link_laspeyres_p,link_paasche_p,link_fisher_p,link_laspeyres_q,link_paasche_q,link_fisher_q,n_items,universe,freq,n_tickers
2026-06-20,129.35088034721852,126.63670092855877,127.98659597542436,58.62791839652351,57.397724299324,58.00956038763723,7424.446168044507,86.16522597918784,1.023446345327477,1.022673688208203,1.023059943825022,1.2481015315625497,1.2471592696273333,1.2476303116405538,3.0,portfolio,D,7
2026-06-21,129.62543125373531,127.11938808876266,128.36629425872206,66.35785968757176,65.07496589810589,65.71328219043725,8435.370518364109,91.84427319307451,1.002122528318167,1.0038115898208388,1.0029667035083158,1.1318474457641092,1.1337551565414992,1.132800899564166,3.0,portfolio,D,7
2026-06-22,130.98780287979736,129.34937065848828,130.16600887497444,63.82744873203253,63.02907707980717,63.42700675531464,8256.040324225349,90.86275542941316,1.0105100643668854,1.0175424268732989,1.014020149344072,0.9618672005478628,0.9685610466319388,0.9652083207699628,3.0,portfolio,D,7
2026-06-23,132.3803932690775,130.36111973230652,131.36687671235867,66.4689160977342,65.45502786262985,65.96002391733956,8664.962329893375,93.0857794181978,1.010631450857742,1.0078218322104515,1.0092256638101096,1.041384504914043,1.0384893908529065,1.0399359404077928,3.0,portfolio,D,7
2026-06-24,133.3910932710205,130.99703671776075,132.1886452878844,28.88066615796053,28.36232609205005,28.620322697826328,3783.281685127752,61.50838711206588,1.0076348164330395,1.004878118466304,1.006255523432479,0.4344988282266426,0.433310121746093,0.4339040679198817,3.0,portfolio,D,7
2026-06-25,133.5144358561352,132.10286653065432,132.80677580537315,56.32809672503151,55.73257300514367,56.02954366197016,7441.103043592637,86.26182842713594,1.0009246688222586,1.0084416399072915,1.0046761241568256,1.9503738735439624,1.9650212335992248,1.9576838547045985,3.0,portfolio,D,7
2026-06-26,135.01418818041063,134.25834712392012,134.6357372445364,41.34261249125637,41.11116686080373,41.22672726023245,5550.590818860822,74.50228733979127,1.0112328851532686,1.0163166829749724,1.0137715973305728,0.7339607566197817,0.7376506169383118,0.7358033738228523,3.0,portfolio,D,7
2026-06-27,135.4408719580134,134.61416949906203,135.02688804403658,40.14748513169136,39.90243336704112,40.0247717085506,5404.420368478585,73.51476292880625,1.0031602884360022,1.0026502812135287,1.0029052524055313,0.9710921180944292,0.9705984143467588,0.97084523483771,3.0,portfolio,D,7
2026-06-28,134.03866352417836,132.6477724398818,133.34140443726062,46.6210685441771,46.13729149900556,46.37854923795939,6184.180891152148,78.6395631419208,0.9896470805779388,0.9853923471318232,0.9875174224097778,1.1612450541111397,1.156252579250326,1.1587461279148636,3.0,portfolio,D,7
2026-06-29,131.61788088395423,131.4902544174161,131.55405217366862,60.06777410880637,60.00952793654752,60.038643959275525,7898.326899854847,88.8725317511257,0.9819396689240528,0.9912737469979732,0.986595669431148,1.2884255119954504,1.3006729694533752,1.2945347568167522,3.0,portfolio,D,7
2026-06-30,130.44042896599905,131.22937831920555,130.83430895945668,21.32325687239994,21.45222739059812,21.387644917916017,2798.2377431057776,52.89837183794769,0.9910540124939916,0.9980160043087116,0.9945289164239366,0.3549866328286967,0.3574803556742045,0.3562313121599374,3.0,portfolio,D,7
2026-07-01,133.20410880721184,132.91348523818684,133.0587176761192,51.32154841510056,51.20957550599255,51.26553138949748,6821.32586767137,82.59131835532939,1.0211872949446767,1.012833307149294,1.0170017232815578,2.4068344119387,2.387144913839399,2.3969694459698707,3.0,portfolio,D,7
2026-07-02,133.14397246999786,134.63722378134355,133.88851637306374,31.84126516819754,32.19837492003428,32.01932219479131,4287.019543931719,65.47533538617209,0.9995485399230364,1.0129688762586255,1.0062363346907068,0.6204268217057292,0.6287569190310203,0.6245779830412711,3.0,portfolio,D,7
2026-07-03,131.4792335043305,133.0312146632374,132.25294755154803,21.64416041108417,21.8996481277604,21.771529505837343,2879.348949852487,53.65956531553798,0.9874967004905724,0.988071581743884,0.9877840992952794,0.6797518973178851,0.6801476218023083,0.6799497307715964,3.0,portfolio,D,7
2026-07-04,133.70119809746456,135.2193662953101,134.45813950692198,56.27915000811724,56.91819600740455,56.5977710806013,7610.030999736324,87.23549162890254,1.0168997379579403,1.0164484075230908,1.016674047695719,2.6002001897609386,2.599046143360358,2.5996231025214094,3.0,portfolio,D,7
2026-07-05,133.51787819445315,134.57910886109755,134.0474433341945,47.32197620572408,47.6981021076246,47.50966694258353,6368.549387312419,79.80319158600375,0.9986288836179478,0.9952650463335682,0.9969455462180752,0.8408438329096785,0.8380114875991412,0.8394264656628377,3.0,portfolio,D,7
2026-07-06,135.34796852231946,136.86782286753345,136.10577423898417,71.17308931645705,71.97230876718773,71.57158346857145,9741.305781499996,98.69805358516447,1.013706706192567,1.017006458326293,1.015355241797921,1.504017689520074,1.5089134700745852,1.5064635909796475,3.0,portfolio,D,7
2026-07-07,135.70778767005604,137.17652122250195,136.4401781565102,35.50148894531258,35.88571323244444,35.69308408664466,4869.970751737096,69.78517573050236,1.002658474683181,1.0022554487132251,1.0024569414442246,0.4988049456088977,0.4986044472816021,0.498704686369252,3.0,portfolio,D,7
2026-07-08,136.47287565025297,137.93730322608954,137.2031356445813,42.92292494596403,43.3835110853484,43.15260351599671,5920.672513622132,76.94590641237603,1.0056377603181998,1.0055460074129858,1.0055918828191202,1.2090457674066466,1.2089354558550385,1.2089906103727022,3.0,portfolio,D,7
2026-07-09,135.0301847907071,137.3900232003746,136.2049933781656,27.51912329751992,28.00005786973072,27.75854904087773,3780.8529883002366,61.48864113232815,0.9894287355441742,0.9960324001345894,0.9927250768597496,0.6411287984722369,0.6454078328203124,0.6432647576081386,3.0,portfolio,D,7
2026-07-10,135.82487556951608,138.21028701255273,137.01239008172615,28.88919185381716,29.39655553472777,29.141769553068382,3992.783497676776,63.188475987926594,1.0058852824651074,1.005970330254489,1.0059278054609853,1.04978605391912,1.049874813526965,1.049830432785002,3.0,portfolio,D,7
2026-07-11,136.57759504761125,139.14383626394851,137.85474428770564,49.928090909970535,50.86622080383441,50.39497292925639,6947.186106548488,83.34978168266842,1.005541838156958,1.0067545569260776,1.006148014829002,1.7282619452497243,1.7303462898482556,1.729303803514232,3.0,portfolio,D,7
2026-07-12,136.90301573063667,138.12738483303585,137.51383762599613,51.35743760916736,51.81674421721738,51.5865797300609,7093.868548680098,84.22510640349526,1.002382679845197,0.9926949589848558,0.9975270589092096,1.0286281064055542,1.0186867315550858,1.0236453505487,3.0,portfolio,D,7
2026-07-13,136.55592244051542,137.226788243616,136.89094437601153,57.181362686390926,57.46228071700729,57.32164961396704,7846.814748846785,88.58224849735292,0.9974646775436696,0.9934799562700152,0.9954703231271989,1.1133998374596474,1.108951972669754,1.1111736795483682,3.0,portfolio,D,7
2026-07-14,134.66571569834187,135.33397159398913,134.99943015807008,75.41268107638153,75.78690378388,75.59956087716493,10205.897638617596,101.02424282625232,0.986158002462347,0.9862066534249376,0.9861823276436325,1.318833227007541,1.3188982901169313,1.3188657581610193,3.0,portfolio,D,7
2026-07-15,133.91189973062274,136.01008600358972,134.956915344365,58.726360057934144,59.6465086241388,59.18464616486151,7987.377282157412,89.37212810578818,0.9944023171464984,1.004995895721061,0.9996850741247184,0.778733221252979,0.7870292312538792,0.7828702373156033,3.0,portfolio,D,7
2026-07-16,134.00254218925872,135.31076755120588,134.65506614101625,12.293740137052042,12.413760118596604,12.35360437369302,1663.475414019581,40.785725615950255,1.0006768812840257,0.9948583338711704,0.9977633661633528,0.2093393856681078,0.2081221584455453,0.2087298847623671,3.0,portfolio,D,7
2026-07-17,134.93579141951403,136.23642532517647,135.58454879306208,43.44818499624007,43.86697812704045,43.6570793902853,5919.225410754722,76.93650245985141,1.0069644143686265,1.006840976447941,1.0069026935167251,3.53417141666203,3.5337381831089933,3.5339547932466564,3.0,portfolio,D,7
2026-07-18,134.46060458933857,136.87892357880682,135.66437564793586,62.20505646224298,63.32383522828399,62.76195301120882,8514.561169710732,92.27437981211648,0.9964784226247422,1.0047160533763038,1.0005887607075024,1.431706674689083,1.4435422254274215,1.4376122701688283,3.0,portfolio,D,7
2026-07-19,135.2351328413818,137.17998170554338,136.20408602214366,48.690442131046304,49.39067105147898,49.039306792058,6679.353960771761,81.72731465533272,1.005760261560691,1.0021994483801098,1.0039782763281084,0.7827409040388906,0.7799696729268591,0.7813540598919849,3.0,portfolio,D,7
2026-07-20,136.20609192175309,138.60320687871442,137.39942189387827,61.78027819285783,62.86756016983732,62.32154809212287,8562.944679389215,92.53618038037456,1.0071797842762509,1.0103748750763502,1.008776064702936,1.268837896903489,1.2728630494676134,1.2708488795811437,3.0,portfolio,D,7
2026-07-21,134.8502466857839,138.217639155737,136.5235611038542,27.667814048803606,28.35871666839685,28.011135275884712,3824.179938425572,61.83995422399318,0.9900456343997588,0.997218190461388,0.9936254405007576,0.4478421732325927,0.4510866429647581,0.4494614805537087,3.0,portfolio,D,7
2026-07-22,132.55897664335708,136.79080582548045,134.6582683478659,75.27217038685833,77.67516847352792,76.46423030520435,10296.540843451228,101.47187217870392,0.9830087812314816,0.9896769085409648,0.986337209922547,2.7205680309288183,2.739022692098393,2.7297797662286745,3.0,portfolio,D,7
2026-07-23,132.43276343785988,136.75241908793743,134.57526060397544,61.73859062197935,63.752363081943095,62.73739750340208,8442.901618635533,91.88526333768398,0.9990478713045834,0.9997193763329972,0.99938356741915,0.8202047357566059,0.8207560322662217,0.8204803377080749,3.0,portfolio,D,7
2026-07-24,133.01487782018532,137.52850621044576,135.25286485089714,51.489400047435296,53.23660322996764,52.35571373665338,7081.260274195838,84.15022444530875,1.0043955465944692,1.0056751253665883,1.005035132340674,0.8339905321567986,0.8350530185295377,0.8345216062527022,3.0,portfolio,D,7
